Name	Length	EffectiveLength	TPM	NumReads
FBgn0262510	501	319.61	1.76591	4.98184
FBgn0263771	276	94.7752	0	0
FBgn0053315	421	239.667	0	0
FBgn0267051	629	447.43	0.370196	1.46204
FBgn0050029	480	298.597	0	0
FBgn0085791	1041	859.374	0	0
FBgn0085804	252	70.8082	0	0
FBgn0267876	766	584.374	0	0
FBgn0267494	656	474.43	0	0
FBgn0085792	1211	1029.37	1.47388	13.3917
FBgn0053013	2636	2454.37	0	0
FBgn0266211	1668	1486.37	1.75307	23
FBgn0267884	453	271.667	0	0
FBgn0265141	1303	1121.37	0	0
FBgn0051292	192	101.356	1.8426	3.29695
FBgn0053294	1510.56	1373.76	2.67073	43
FBgn0000280	166	13.2909	0	0
FBgn0262885	102	33.693	0	0
FBgn0262852	1188	1006.37	5.17362	45.9574
FBgn0011812	456	274.667	0	0
FBgn0265533	384.5	203.2	0	0
FBgn0052496	778	596.374	1.86049	9.79369
FBgn0052009	2574.38	2417.05	0.371163	9.14187
FBgn0262688	493	311.61	0	0
FBgn0053222	541	359.541	3.1281	9.9273
FBgn0266940	581	399.43	0	0
FBgn0051615	315	133.732	0	0
FBgn0262565	802	620.374	0.182619	1
FBgn0263002	361	179.732	0	0
FBgn0053498	369	187.732	0	0
FBgn0084049	531	349.577	15.9706	49.2795
FBgn0263211	352	170.732	0	0
FBgn0267872	775	593.374	0	0
FBgn0262031	330	148.732	39.0159	51.2209
FBgn0267014	274	92.7845	7.5236	6.16173
FBgn0039987	184	16.6181	0	0
FBgn0261640	810	628.374	0	0
FBgn0052761	71	19.0169	0	0
FBgn0267863	274	92.7845	0	0
FBgn0052034	74	20.4531	0	0
FBgn0262795	735	553.43	0	0
FBgn0261856	450	268.667	0	0
FBgn0051485	73	20.0806	0	0
FBgn0267610	864	682.374	0	0
FBgn0262851	1188	1006.37	4.46455	39.6587
FBgn0053416	143	50.199	0	0
FBgn0267520	357	175.732	1.67248	2.59426
FBgn0267054	629	447.43	0.370196	1.46204
FBgn0085765	30	31	0	0
FBgn0267424	659	477.43	0	0
FBgn0030116	1305	1123.37	0	0
FBgn0031135	363	181.732	0	0
FBgn0263213	224	43.9617	0	0
FBgn0267878	266	84.7931	0	0
FBgn0058441	177	13.474	0	0
FBgn0267864	485	303.61	0	0
FBgn0085500	687	505.43	0	0
FBgn0085784	479	297.61	0	0
FBgn0262848	1188	1006.37	9.29111	82.5332
FBgn0063924	307	125.745	1.48919	1.65288
FBgn0262616	554	372.468	0	0
FBgn0267891	718	536.43	0	0
FBgn0053491	369	187.732	0	0
FBgn0050374	600	418.43	1.62453	6
FBgn0267898	414	232.667	0	0
FBgn0260469	912	730.374	0.620459	4
FBgn0267874	253	71.8082	0	0
FBgn0030243	4292.32	4126.67	34.7784	1389
FBgn0032269	1860.44	1678.87	0.0674606	1
FBgn0266369	2930	2748.37	20.5283	498
FBgn0032596	733.102	561.61	187.043	982
FBgn0033770	673	491.43	0	0
FBgn0259237	2786	2604.37	0	0
FBgn0013685	525	343.577	1.97845	6
FBgn0031021	768	586.374	59.3147	307
FBgn0033491	3329	3147.37	5.99721	166.609
FBgn0051141	961	779.374	0	0
FBgn0284082	778	596.374	0	0
FBgn0036396	1352	1170.37	8.42157	87
FBgn0036641	444.051	352.598	39.1516	242
FBgn0027594	1411.16	1353.74	133.31	5039
FBgn0261954	1938.91	1893.87	48.1217	3243.99
FBgn0029987	639	457.43	0.990681	4
FBgn0031660	1138	956.374	151.629	1280
FBgn0038619	496.099	400.042	20.07	134
FBgn0001341	3680	3498.37	8.22557	254
FBgn0037541	1541.26	1501.38	27.8881	1683.33
FBgn0016701	772.206	650.112	61.8517	528
FBgn0039110	885.03	794.212	67.1175	941
FBgn0038839	2837.5	2655.87	0	0
FBgn0264307	670.717	633.23	9.70428	262.807
FBgn0263355	1662.6	1578.68	39.1625	1181.1
FBgn0032482	706.302	647.414	155.342	2738
FBgn0050082	843	661.374	0	0
FBgn0033698	5896	5714.37	20.1033	1014
FBgn0032240	265.875	175.103	142.491	440.172
FBgn0029925	1070	888.374	25.2504	198
FBgn0039017	1757	1575.37	8.00832	111.359
FBgn0259711	908	726.374	12.6335	81
FBgn0051140	1180.16	1144.33	7.24554	371
FBgn0004379	1005.34	942.513	24.9474	600
FBgn0036158	782	600.374	0	0
FBgn0031816	1646.14	1496.35	12.6749	203
FBgn0034923	835.5	744.685	31.037	408.024
FBgn0039582	1151	969.374	0	0
FBgn0051635	916.231	890.213	9.77152	536
FBgn0263117	1682.33	1621.79	0.0713277	3.0632
FBgn0030259	717	535.43	0.21159	1
FBgn0029858	1159.56	1056.09	12.6442	206.903
FBgn0260745	350.2	328.426	179.678	4344.99
FBgn0015791	588.495	496.182	135.544	1168
FBgn0051453	1397.29	1234.97	67.7998	827
FBgn0025574	1167.5	1065.43	21.1536	354
FBgn0039637	1597.89	1506.4	77.9641	2058
FBgn0016975	2714.67	2654.12	1.99198	140
FBgn0023095	3159.54	3036.89	1.51136	60
FBgn0014022	1444	1262.37	16.3336	182
FBgn0035134	1243	1061.37	1.06741	10
FBgn0044826	1797.25	1706.43	70.1422	2113
FBgn0030937	1405	1223.37	0	0
FBgn0085213	715	533.43	0.212384	1
FBgn0039875	1783.61	1649.44	69.9714	1379
FBgn0037736	2574.2	2459.78	0.23213	8
FBgn0024732	1435.33	1314.25	21.0334	366
FBgn0053700	1116	934.374	0	0
FBgn0260747	986.573	807.527	230.134	1664
FBgn0038011	1767	1585.37	0	0
FBgn0066365	896.667	836.123	0.0451655	1
FBgn0039863	2956.38	2864.86	36.5284	1833
FBgn0037721	423.5	332.687	1.36214	8
FBgn0036459	2408	2226.37	0	0
FBgn0038291	1731	1549.37	14.8436	203
FBgn0001114	3205.46	3026.97	1023.19	27820
FBgn0262894	324	142.732	0	0
FBgn0015772	1527.56	1471.19	13.3358	558
FBgn0030873	552.16	493.975	95.732	1303
FBgn0086675	958.444	938.263	0.0940044	7.00676
FBgn0038223	2926.72	2799.44	11.0525	389.75
FBgn0027081	844.501	778.415	232.579	4392
FBgn0043458	1815.06	1712.77	58.8061	1578.74
FBgn0262010	471	289.61	0	0
FBgn0259963	337	155.732	0	0
FBgn0010238	2156	1974.37	115.279	2009
FBgn0034184	2518.28	2370.35	34.3342	882
FBgn0000018	1794	1612.37	21.2197	302
FBgn0032809	910	728.374	1.24433	8
FBgn0036605	513	331.577	0.618909	1.81139
FBgn0052280	874.51	733.619	41.5683	347
FBgn0000055	615.5	524.685	0.323884	3
FBgn0033657	3918	3736.37	0.121285	4
FBgn0030666	1586	1404.37	0.682892	8.46518
FBgn0011202	1697.13	1621.81	37.2823	1287
FBgn0050091	1681	1499.37	0.0755594	1
FBgn0033260	2074.41	1963.05	33.9706	960
FBgn0283427	7706.5	7543.71	836.149	62119
FBgn0033740	1106.5	1015.68	18.8506	338
FBgn0011725	625.124	583.991	27.5437	626.945
FBgn0034377	761	579.374	0.586626	3
FBgn0284248	681	499.43	810.054	3571
FBgn0040674	712.5	531.02	0	0
FBgn0266434	3359	3177.37	0.0356558	1
FBgn0036323	1637	1455.37	0	0
FBgn0038260	1973	1791.37	2.40323	38
FBgn0034617	1987	1805.37	11.923	190
FBgn0262018	7567	7385.37	0	0
FBgn0031873	840	658.374	22.026	128
FBgn0032366	866	684.374	0	0
FBgn0035241	2831.52	2720.66	0.687292	27.042
FBgn0260049	2213.98	2037.09	170.671	3151
FBgn0267875	162	16.7114	0	0
FBgn0003870	672.217	642.787	30.0148	1051
FBgn0053061	634	543.185	0.104284	1
FBgn0041181	4928	4746.37	0.0238691	1
FBgn0039778	933	751.374	0	0
FBgn0014455	1546.28	1370.81	247.826	3104
FBgn0030462	936.667	755.041	0	0
FBgn0051832	762	580.374	0	0
FBgn0000259	226.398	200.193	124.433	1524
FBgn0261581	717.5	535.992	0	0
FBgn0039271	836	654.374	8.31025	48
FBgn0031463	1194	1012.37	0	0
FBgn0014006	4466.65	4290.86	32.7095	1280
FBgn0037150	1456	1274.37	15.2019	171
FBgn0030294	1628	1446.37	12.8458	164
FBgn0036039	1151.87	1056.29	13.709	242.896
FBgn0029676	1774.49	1614.45	71.8067	1161.37
FBgn0037475	1444.5	1262.87	0	0
FBgn0053886	595	413.43	0.475658	1.73579
FBgn0052076	1529	1347.37	27.9998	333
FBgn0064126	1450.75	1286.38	47.7842	599.543
FBgn0039115	970	788.374	18.1834	126.535
FBgn0010356	2362	2180.37	20.732	399
FBgn0051100	2312	2130.37	0.106359	2
FBgn0263249	318	136.732	0	0
FBgn0039635	392.003	331.215	187.402	1637
FBgn0050010	704	522.43	4.33711	20
FBgn0034495	1429	1247.37	16.0759	177
FBgn0005617	3623.94	3452	28.6131	921
FBgn0030703	885.463	774.874	110.564	1242
FBgn0036574	1648.28	1575.96	14.9613	522.678
FBgn0038742	1418	1236.37	82.2858	898
FBgn0003162	857.359	762.171	5.92046	76
FBgn0046999	672	490.43	0.231005	1
FBgn0037345	831	649.374	18.6676	107
FBgn0037050	815.371	716.925	10.7065	125
FBgn0029783	583.564	488.852	8.82209	73
FBgn0261269	3558.46	3382.16	5.36467	165
FBgn0264270	170.474	156.693	48.1644	878
FBgn0259822	1348.3	1299.68	0.0467668	2.00422
FBgn0034035	1562	1380.37	30.1209	367
FBgn0039270	868	686.374	12.8746	78
FBgn0031626	1990	1808.37	0	0
FBgn0051324	657.173	595.958	53.7428	838.819
FBgn0260858	1469	1287.37	51.3053	583
FBgn0031874	1254.36	1120.41	5.96573	80
FBgn0262719	7877.99	7696.36	0.294527	20.0084
FBgn0082831	3365	3274.19	31.3317	1811
FBgn0259239	1955	1864.18	0.0911592	3
FBgn0036146	755	573.374	4.73681	23.9731
FBgn0035073	3322	3140.37	15.7116	435.515
FBgn0020371	789	607.374	0	0
FBgn0032845	904.784	798.721	5.54951	67
FBgn0283651	4048	3866.37	0.732546	25
FBgn0267824	2632	2450.37	33.8899	733
FBgn0069973	301.084	240.043	16.4963	104
FBgn0036301	1709	1527.37	17.5793	237
FBgn0265048	4744	4562.37	162.872	6559
FBgn0261057	237.5	57.1226	0	0
FBgn0052564	1448	1266.37	0.0894616	1
FBgn0030797	755.588	656.108	20.9243	221.245
FBgn0001296	1088	997.185	4.03321	71
FBgn0259972	546.5	455.687	0.33055	2.65911
FBgn0053986	871	689.374	0	0
FBgn0032435	2743	2561.37	0.0884618	2
FBgn0033905	588.934	494.892	20.7428	175
FBgn0029539	639.5	457.93	0	0
FBgn0030502	1498.63	1406.66	73.9064	1812.23
FBgn0032554	1230	1048.37	0	0
FBgn0036410	2231.35	2051.16	0.49316	9
FBgn0025390	3694.87	3585.53	3.74998	197.147
FBgn0038394	1047	865.374	1.06189	8.11116
FBgn0029715	1073.96	893.789	69.9119	556
FBgn0034911	6361	6179.37	0.183339	10
FBgn0263982	803	621.374	0.0911624	0.5
FBgn0026063	2419.86	2313.32	2.75089	95.7554
FBgn0032375	769	587.374	0.192879	1
FBgn0035421	1684	1502.37	21.6423	287
FBgn0053899	413	231.667	0	0
FBgn0033665	1878	1696.37	10.4184	156
FBgn0085380	3223	3041.37	0	0
FBgn0053846	1023	841.374	0.79537	5.9069
FBgn0037493	813	631.374	0	0
FBgn0053701	315	133.732	0	0
FBgn0032189	1259	1077.37	11.0413	105
FBgn0033726	683	501.43	0	0
FBgn0037526	1434.84	1320.17	7.30551	134.84
FBgn0028902	2027	1845.37	0.245569	4
FBgn0050289	1164	982.374	0.115325	1
FBgn0038131	1100	918.374	0	0
FBgn0004910	925.667	865.123	0.0873029	2
FBgn0037715	517.834	427.382	19.67	149
FBgn0038151	1571	1389.37	0	0
FBgn0005391	1553	1371.37	0.0826119	1
FBgn0265416	3362	3180.37	0.0712444	2
FBgn0033115	1387	1205.37	16.1661	172
FBgn0029587	1575.5	1484.68	1.43593	37.6357
FBgn0034300	2324.97	2241.66	13.9312	601.001
FBgn0265464	2788	2606.37	6.56355	151
FBgn0036112	761	579.374	0	0
FBgn0262730	2559.97	2503.46	26.0338	1848.79
FBgn0262512	659	477.43	89.9349	379
FBgn0015279	2057.98	1973.13	56.783	2117
FBgn0039831	1018.26	952.525	67.9214	1577.94
FBgn0261673	299.454	270.115	6.77492	100
FBgn0026570	634.507	540.414	47.1334	434
FBgn0031574	1633.37	1547.27	8.2608	238
FBgn0036761	970.208	871.101	52.6564	742
FBgn0085385	4756.67	4575.04	0	0
FBgn0027296	1216.72	1108.6	9.8553	162
FBgn0033259	2863	2681.37	29.9985	710
FBgn0033616	1893	1711.37	9.53271	144
FBgn0030224	1034	852.374	0	0
FBgn0016685	905.54	725.968	357.956	2320
FBgn0003888	1750.52	1624.19	361.971	7460.59
FBgn0025381	1895.78	1736.82	346.951	6077.48
FBgn0052667	368	186.732	1.82013	3
FBgn0031771	1482.5	1309.32	125.568	1521.97
FBgn0042133	1168	986.374	4.70913	41
FBgn0028546	531.863	441.321	86.8931	679
FBgn0037620	1159	977.374	2.20238	19
FBgn0086710	159.137	98.6444	3137.65	8192
FBgn0000046	522.333	461.79	1.43117	17.5008
FBgn0034568	3291	3109.37	0.510098	14
FBgn0035464	1137.09	1044.95	51.7568	941
FBgn0032331	1716	1534.37	0.221508	3
FBgn0261380	1356	1174.37	24.8893	258
FBgn0039196	1506	1324.37	0	0
FBgn0051683	998.916	901.01	4.23405	62.469
FBgn0011754	1418.14	1331.69	28.6104	706.594
FBgn0003250	1349	1167.37	0.0970485	1
FBgn0028872	1850.33	1668.7	0	0
FBgn0003975	3463	3281.37	0.138103	4
FBgn0039958	1025.34	936.831	27.8481	472.554
FBgn0034201	220	129.333	0.437984	1
FBgn0032390	842	660.374	65.7064	383
FBgn0031144	695.726	631.023	45.6015	713
FBgn0037481	943	761.374	22.1711	149
FBgn0033457	1044.4	865.05	24.3128	188
FBgn0037974	719.982	615.169	26.1496	246.053
FBgn0038033	1420.74	1335.69	0.100617	2.53339
FBgn0029689	2699	2517.37	12.5111	278
FBgn0036784	2074	1892.37	0	0
FBgn0085458	750	568.374	0	0
FBgn0053865	493	311.61	0.74047	2.03666
FBgn0033787	560.652	467.999	5.80406	47
FBgn0031955	2803	2712.18	0.375943	18
FBgn0054011	1090	908.374	0	0
FBgn0051092	639.951	612.049	6.96145	244.82
FBgn0003218	1236.72	1193.08	14.2348	624
FBgn0029687	1251.86	1163.12	79.8764	1678.5
FBgn0033460	2334.46	2243.36	51.5458	2035
FBgn0039664	1048.35	912.207	9.35129	100.447
FBgn0037802	1114	932.374	6.80451	56
FBgn0014002	1040	949.185	933.277	15638.4
FBgn0051454	1736	1554.37	0.218658	3
FBgn0046886	1227	1045.37	0	0
FBgn0261060	329	147.732	0	0
FBgn0039349	710.271	640.758	23.4129	346
FBgn0036230	922.5	740.874	0	0
FBgn0085599	1023	841.374	13.6025	101.02
FBgn0030292	477	295.61	63.6192	166
FBgn0039132	426.988	351.859	58.4693	439
FBgn0032790	1215	1033.37	14.1427	129
FBgn0261837	1824	1642.37	1.76085	25.5267
FBgn0029996	1272.55	1183.33	40.7782	866.999
FBgn0264830	262	80.7931	0	0
FBgn0083972	706	524.43	3.88851	18
FBgn0052221	1606	1424.37	11.7716	148
FBgn0061209	595	413.43	0	0
FBgn0019938	5078	4896.37	27.6267	1194
FBgn0029920	757	575.374	0	0
FBgn0259728	885	703.374	13.2718	82.3982
FBgn0260455	739	557.43	0	0
FBgn0033785	1332.16	1204.94	9.17876	139.383
FBgn0250839	436.5	345.687	0.163865	1
FBgn0267887	453	271.667	0	0
FBgn0267365	936	754.374	24.9299	166
FBgn0032150	543.494	452.681	4.75511	38
FBgn0035360	763.5	672.685	1.60816	19.0974
FBgn0050120	2533	2351.37	0.749663	15.5593
FBgn0035833	3722	3540.37	16.608	519
FBgn0034849	774	592.374	70.5466	368.87
FBgn0035041	2855	2673.37	0.339179	8.00367
FBgn0037067	876	694.374	0	0
FBgn0263197	726.307	703.879	70.4097	3542.67
FBgn0033724	620.001	447.456	53.1732	221
FBgn0265201	476	294.61	1.5948	4.14721
FBgn0031690	357.25	311.842	0.908243	10
FBgn0035009	576	394.43	0	0
FBgn0052601	967	785.374	0	0
FBgn0033996	972.5	881.685	18.6959	291
FBgn0034437	2768	2586.37	0.0876067	2
FBgn0031247	748	566.374	26.1909	130.935
FBgn0039552	649	467.43	0	0
FBgn0030990	1947.88	1775.54	118.363	1955
FBgn0015925	1435.91	1305.77	34.3797	553
FBgn0029959	1024.12	864.852	32.0489	279
FBgn0001276	727	545.43	24.7176	119
FBgn0036277	437	255.667	120.973	273
FBgn0052643	548	366.505	0	0
FBgn0263782	3818	3636.37	11.7143	376
FBgn0035695	1960.5	1869.68	0.060594	2
FBgn0034138	313.967	223.079	3667.31	14426
FBgn0035997	1779.04	1677.73	22.3338	593
FBgn0028541	2461	2279.37	71.1251	1431
FBgn0260454	2398	2216.37	0.0499083	0.976376
FBgn0053666	666	484.43	0	0
FBgn0051860	2260.5	2078.87	0	0
FBgn0035312	1183	1001.37	16.9456	149.78
FBgn0036236	1075	893.374	0.12718	1.00289
FBgn0259735	2483.53	2412.36	135.52	7364.01
FBgn0037094	1053.78	991.352	45.4852	1158
FBgn0051953	715	533.43	3.35325	15.7886
FBgn0029523	2309	2127.37	1.43196	26.8891
FBgn0035374	1144	962.374	67.1011	570
FBgn0034514	440	258.667	0	0
FBgn0038934	2608.5	2517.68	0.0899972	4.00002
FBgn0036360	2534	2352.37	0	0
FBgn0014465	942.996	817.561	0.191875	2.00496
FBgn0038471	1102	920.374	20.9259	170
FBgn0038047	1623	1441.37	4.24439	54
FBgn0064237	1495	1313.37	0.17252	2
FBgn0032036	397.138	367.022	259.183	5063.99
FBgn0038207	740	558.43	0	0
FBgn0259821	1768.47	1693.53	4.60924	167
FBgn0032084	1396	1214.37	1.95914	21
FBgn0014427	1176	994.374	12.9883	114
FBgn0031257	1853.53	1725.25	55.5153	1197
FBgn0041094	2082.6	1917.09	75.096	1394.58
FBgn0033988	2216	2034.37	35.5295	638
FBgn0015558	1502.14	1438.74	0.714544	26
FBgn0053847	493	311.61	0.74047	2.03666
FBgn0001986	3585	3403.37	36.7168	1103
FBgn0032078	803.554	730.061	295.18	4701
FBgn0038551	1645	1463.37	26.7867	346
FBgn0000808	499.028	452.453	7.06286	110
FBgn0036895	3746	3564.37	0.063569	2
FBgn0266455	280	98.7752	0	0
FBgn0031575	1433.33	1325.58	13.4316	264.916
FBgn0033880	1145	963.374	3.64557	31
FBgn0051661	1341	1159.37	0	0
FBgn0283476	12442	12260.4	0.00924049	1
FBgn0032882	1961	1779.37	45.9527	721.738
FBgn0025700	449.032	357.608	165.05	1035
FBgn0039811	514	332.577	0	0
FBgn0086447	394.09	219.003	43.7959	87.662
FBgn0000463	5278	5096.37	0.111665	5.02321
FBgn0034748	1924	1742.37	19.051	292.995
FBgn0042138	351.258	300.683	89.5966	854
FBgn0017556	1211.5	1029.87	0	0
FBgn0267423	640	458.43	0	0
FBgn0052843	1309.18	1236.44	0.0416534	1.13513
FBgn0250827	860	678.374	0.33401	2
FBgn0023536	2345	2163.37	3.56103	68
FBgn0263236	1008.67	948.123	1.15507	29
FBgn0039379	1894	1712.37	42.7398	646
FBgn0263842	318	136.732	0	0
FBgn0259676	1753	1571.37	19.6826	273
FBgn0050005	887	705.374	35.7194	222.395
FBgn0036842	1391	1300.18	39.7771	913
FBgn0026718	935.097	823.441	4.3135	51
FBgn0034061	656	474.43	48.9531	205
FBgn0038877	2124	1942.37	36.6332	628.071
FBgn0262588	777	595.374	18.0773	95
FBgn0264979	1296.18	1124.7	11.1268	117
FBgn0010772	1210.27	1142.67	30.8453	836
FBgn0034127	2103	1921.37	0.353784	6
FBgn0261850	2797	2615.37	25.774	595
FBgn0037853	1642	1460.37	105.893	1365
FBgn0038851	978	796.374	2.13389	15
FBgn0083942	2228.5	2137.68	0.0264987	1
FBgn0004915	705	614.185	45.6534	495
FBgn0265630	3033.77	2941.99	26.2114	1347
FBgn0034870	870	688.374	0.164579	1
FBgn0036483	3107.23	2967.67	9.21029	314
FBgn0026869	6161.03	5982.83	31.0981	1673.88
FBgn0051404	981	799.374	0	0
FBgn0050446	2303	2121.37	0.32043	6
FBgn0033020	666.994	485.426	0.233385	1
FBgn0036450	2644	2462.37	42.8346	931
FBgn0085479	1472	1290.37	0.263393	3
FBgn0003067	2486	2304.37	24.164	491.5
FBgn0036813	1221	1039.37	49.05	450
FBgn0261353	1529	1347.37	53.3008	633.904
FBgn0037045	1081	899.374	12.0929	96
FBgn0030114	758.972	706.993	39.3464	857.999
FBgn0046685	2895	2713.37	48.3084	1157
FBgn0031951	1089.94	920.684	32.3218	281.868
FBgn0030310	704.189	531.741	425.341	2102
FBgn0032251	1029	847.374	10.5621	79
FBgn0036009	1497	1315.37	0.086129	1
FBgn0039266	507.428	448.741	55.471	680
FBgn0034194	1724.96	1546.6	26.6153	370
FBgn0004554	569.5	387.967	0	0
FBgn0003360	662.504	592.557	47.0374	638.845
FBgn0030320	1155.51	1097.58	20.6739	628
FBgn0261639	849	667.374	6.68288	39.3672
FBgn0030812	1506.5	1445.99	41.4218	1586.92
FBgn0052091	2967	2785.37	1.38291	34
FBgn0039183	2943.22	2772.18	33.0149	857.9
FBgn0000299	4720.59	4570.09	1067.33	51962
FBgn0004892	2611	2429.37	0.0466342	1
FBgn0038602	615	433.43	0.261384	1
FBgn0037260	1785	1603.37	0.918559	13
FBgn0052668	2676	2494.37	0.681284	15
FBgn0001250	5649	5467.37	0.787415	38
FBgn0036795	1548	1366.37	0	0
FBgn0015321	410.135	345.082	68.4373	582
FBgn0030202	348	166.732	0	0
FBgn0030244	482.5	391.687	2.16931	15
FBgn0039501	2472	2290.37	7.56805	153
FBgn0038127	935	753.374	0	0
FBgn0003129	2566	2384.37	0.0475143	1
FBgn0033100	276.116	184.644	41.1357	133
FBgn0013954	633	451.43	1126.32	4488
FBgn0030832	708	526.43	0	0
FBgn0264738	1067	885.374	0	0
FBgn0036302	1055.18	972.579	60.6593	1145
FBgn0011205	600.349	544.569	58.1242	909.749
FBgn0028700	638	547.185	37.475	362
FBgn0039927	1340.47	1267.92	6.75444	189.242
FBgn0038079	347.565	245.815	0.51674	2
FBgn0040066	841.518	748.777	56.3194	729
FBgn0030833	2986.61	2843.32	3.70914	118
FBgn0036656	715.5	624.685	1.0889	12.0083
FBgn0053531	1453.33	1392.79	0.108455	4
FBgn0033982	3904	3722.37	0.470841	15.4702
FBgn0085237	380	198.712	0	0
FBgn0052086	1524	1342.37	0	0
FBgn0284247	12280.5	12098.9	0	0
FBgn0039434	1030	848.374	0.13354	1
FBgn0051933	2076	1894.37	0	0
FBgn0038830	670	488.43	18.3241	79
FBgn0035294	1682	1500.37	80.7564	1069.49
FBgn0040793	417	235.667	511.977	1065
FBgn0014179	1911	1729.37	0.196531	3
FBgn0031145	278.245	217.27	282.432	1613.41
FBgn0033234	797.492	723.048	0.840903	13.0939
FBgn0040343	250	159.305	0.355582	1
FBgn0050491	882.374	749.759	3.99982	36.2537
FBgn0034420	438.858	414.292	123.87	3349
FBgn0054008	715	533.43	6.80823	32.0563
FBgn0037297	697.064	617.789	21.3708	267
FBgn0031725	1167.5	1076.68	0.0526113	1
FBgn0039307	1248	1066.37	0	0
FBgn0035435	735.333	614.249	9.95974	81
FBgn0013810	12202	12020.4	3.60034	382
FBgn0030494	858	676.374	0.167499	1
FBgn0039055	3473	3291.37	28.466	827
FBgn0040308	798.805	659.247	90.188	683
FBgn0039620	2274	2092.37	1.35363	25
FBgn0015765	1450	1268.37	20.3651	228
FBgn0031270	683	501.43	6.32625	28
FBgn0029795	1676	1494.37	0.833935	11
FBgn0030049	1137.59	1087.03	64.173	2211.91
FBgn0052702	11349	11167.4	6.15795	607
FBgn0032938	775.564	737.623	43.2487	1348
FBgn0037760	3814.05	3664.4	33.8787	1330
FBgn0259832	474	292.61	13.9384	36
FBgn0020440	2244.47	2154.92	14.8779	574
FBgn0004590	639	457.43	0	0
FBgn0024941	1388.5	1297.68	0.0873029	2
FBgn0035084	1363.17	1199.16	7.16572	84
FBgn0266490	245.735	156.037	133.728	372.487
FBgn0038752	2194	2012.37	0	0
FBgn0051643	2890	2708.37	0	0
FBgn0030746	2521.7	2396.46	0.814958	25
FBgn0015714	817.517	722.464	63.178	769.853
FBgn0037506	1426	1244.37	0.27313	3
FBgn0266977	516	334.577	0	0
FBgn0035077	1165	983.374	0.765332	6.64309
FBgn0053109	1025	843.374	0.134332	1
FBgn0002933	523	341.577	0	0
FBgn0085331	825	643.374	0	0
FBgn0261584	1600.63	1424.07	3.01609	39
FBgn0033362	995.994	911.471	3.8754	66.9999
FBgn0030575	777.687	676.362	4.4853	48
FBgn0015572	1749	1567.37	0.578251	8
FBgn0013276	2375	2193.37	20.5065	397.014
FBgn0032613	2123	1941.37	21.1834	363
FBgn0036225	1146	964.374	0	0
FBgn0052208	514	332.577	0	0
FBgn0017567	819	637.374	169.038	951
FBgn0014388	1845.37	1747.23	586.126	16730.9
FBgn0046763	1934	1752.37	89.7568	1388.34
FBgn0037061	627	445.43	22.3822	88
FBgn0030941	2396.76	2216.62	55.9148	1103
FBgn0029809	1433	1251.37	0.090534	1
FBgn0053120	2301	2119.37	1.28293	24
FBgn0015614	1117.24	956.408	82.0853	782.561
FBgn0033498	1268	1086.37	0.104284	1
FBgn0022224	396	214.712	41.684	79
FBgn0033729	794.5	612.976	0	0
FBgn0260453	711.107	616.2	0.578691	6.02363
FBgn0039160	1362	1180.37	68.5913	714.644
FBgn0032750	1371	1189.37	11.4304	120
