Name	Length	EffectiveLength	TPM	NumReads
FBgn0001114	3214.18	3039.56	1426.98	29557
FBgn0262894	324	147.053	0	0
FBgn0015772	1475.55	1421.96	15.3613	485
FBgn0030873	593.619	532.831	88.9717	928
FBgn0086675	1321.8	1289.71	0.231779	11.0841
FBgn0038223	2941.7	2816.74	13.7949	370
FBgn0027081	909.448	840.407	224.514	3252
FBgn0043458	1812.35	1712.68	62.8274	1284.77
FBgn0262010	471	293.991	1.51958	3
FBgn0259963	337	160.038	0	0
FBgn0010238	2156	1978.8	93.1653	1238
FBgn0034184	2840.14	2684.27	30.0592	616
FBgn0000018	1794	1616.8	22.105	240
FBgn0032809	910	732.801	1.42248	7
FBgn0036605	513	335.928	0.886582	2
FBgn0052280	1033.39	869.227	33.4889	211
FBgn0000055	1478.6	1301.4	0	0
FBgn0033657	3918	3740.8	0.159232	4
FBgn0030666	1586	1408.8	1.95889	18.5321
FBgn0011202	1875.17	1795.64	41.4272	1113
FBgn0050091	1681	1503.8	0	0
FBgn0033260	1918.11	1817.89	37.3893	807
FBgn0283427	8284.82	8114.39	803.394	45516
FBgn0033740	1106.5	1017.9	17.1897	235
FBgn0011725	718.748	673.208	32.005	563
FBgn0034377	761	583.801	1.02031	4
FBgn0284248	622.074	459.265	753.938	2530
FBgn0040674	712.5	535.41	0	0
FBgn0266434	3359	3181.8	0.140405	3
FBgn0036323	1637	1459.8	0	0
FBgn0038260	1973	1795.8	4.06325	49
FBgn0034617	1987	1809.8	10.6967	130
FBgn0262018	3610	3521.4	0.0422883	2
FBgn0031873	840	662.801	15.9518	71
FBgn0032366	866	688.801	0	0
FBgn0035241	2718.63	2618.4	1.3518	42.0228
FBgn0260049	2153.11	1985.14	153.235	2155
FBgn0267875	162	28.8102	0	0
FBgn0003870	745.869	714.624	41.0042	1116
FBgn0053061	634	545.4	0.136518	1
FBgn0041181	4928	4750.8	0	0
FBgn0039778	933	755.801	0	0
FBgn0014455	1517.8	1349.74	233.523	2231.75
FBgn0030462	936.667	759.468	0	0
FBgn0051832	762	584.801	0	0
FBgn0000259	220.591	196.114	121.736	1160.67
FBgn0261581	717.5	540.381	0	0
FBgn0039271	836	658.801	9.71963	43
FBgn0031463	1194	1016.8	0	0
FBgn0014006	4477.56	4305.58	33.2662	991
FBgn0037150	1456	1278.8	14.2067	122
FBgn0030294	1628	1450.8	16.4228	160
FBgn0036039	1054.08	968.908	14.2546	192.958
FBgn0029676	1659.48	1513.82	63.4587	784.775
FBgn0037475	1444.5	1267.3	0	0
FBgn0053886	595	417.852	0.608387	1.70713
FBgn0052076	1529	1351.8	27.3196	248
FBgn0064126	1555.11	1386.66	35.0544	343.369
FBgn0039115	970	792.801	17.9802	95.7245
FBgn0010356	2362	2184.8	20.9248	307
FBgn0051100	2312	2134.8	0.139511	2
FBgn0263249	318	141.067	0	0
FBgn0039635	462.644	395.271	183.203	1279
FBgn0050010	576.862	441.773	5.65353	22
FBgn0034495	1429	1251.8	17.7809	149.469
FBgn0005617	3558.11	3395.04	36.6898	909
FBgn0030703	744.182	653.184	125.155	1069
FBgn0036574	1556.8	1490.47	16.9764	453.938
FBgn0038742	1418	1240.8	69.1283	576
FBgn0003162	799.212	712.439	5.32248	52
FBgn0046999	672	494.852	0.300926	1
FBgn0037345	831	653.801	15.2604	67
FBgn0037050	830.909	733.492	12.0541	108
FBgn0029783	518.644	438.02	8.04358	52
FBgn0261269	3281.71	3126.35	4.55184	109
FBgn0264270	192.965	178.228	47.3196	680.955
FBgn0259822	3200.29	3054.73	0.161273	4.02739
FBgn0034035	1562	1384.8	26.9912	251
FBgn0039270	868	690.801	14.443	67
FBgn0031626	1990	1812.8	0	0
FBgn0051324	688.793	628.332	46.3303	572.936
FBgn0260858	1469	1291.8	47.148	409
FBgn0031874	1467.53	1311.66	6.79097	68
FBgn0262719	7878	7700.8	0.580681	30.0288
FBgn0082831	3365	3276.4	32.4099	1426.16
FBgn0259239	1955	1866.4	0.319147	8
FBgn0036146	755	577.801	5.92769	23
FBgn0035073	3322	3144.8	14.1337	298.478
FBgn0020371	789	611.801	0	0
FBgn0032845	925.246	819.599	6.49942	60
FBgn0283651	3726.75	3567.03	1.61821	43.0051
FBgn0267824	2632	2454.8	55.2634	911
FBgn0069973	300.072	240.638	22.4169	108
FBgn0036301	1709	1531.8	17.4987	180
FBgn0265048	4744	4566.8	213.941	6561
FBgn0261057	237.5	61.358	0	0
FBgn0052564	1448	1270.8	0.117181	1
FBgn0030797	792.731	700.967	23.7827	216.177
FBgn0001296	1245.3	1145.39	4.32461	59
FBgn0259972	546.5	457.901	0.32521	2
FBgn0053986	871	693.801	0	0
FBgn0032435	2743	2565.8	0.116076	2
FBgn0033905	662.378	562.9	17.2276	116
FBgn0029539	639.5	462.352	0	0
FBgn0030502	1496.94	1407.3	105.501	1971
FBgn0032554	1230	1052.8	0	0
FBgn0036410	1563.48	1435.38	1.04994	14
FBgn0025390	2809.1	2727.66	2.59689	103.494
FBgn0038394	1047	869.801	0.342409	2
FBgn0029715	1072.76	897.224	78.4278	477
FBgn0034911	6361	6183.8	0.19265	8
FBgn0263982	803	625.801	0.118979	0.5
FBgn0026063	2477.45	2385.42	3.63818	112.219
FBgn0032375	769	591.801	0.251629	1
FBgn0035421	1684	1506.8	19.1726	194
FBgn0053899	413	236.02	0	0
FBgn0033665	1878	1700.8	12.6955	145
FBgn0085380	3223	3045.8	0	0
FBgn0053846	1023	845.801	1.03971	5.90536
FBgn0037493	813	635.801	0	0
FBgn0053701	315	138.067	0	0
FBgn0032189	1259	1081.8	14.5913	106
FBgn0033726	683	505.852	0	0
FBgn0037526	1435.01	1323.13	8.22214	115.705
FBgn0028902	2027	1849.8	0.241508	3
FBgn0050289	1164	986.801	0.150906	1
FBgn0038131	1100	922.801	0.0568828	0.352495
FBgn0004910	220	175.7	0.211886	1
FBgn0037715	744.774	617.275	24.8221	143
FBgn0038151	1571	1393.8	0	0
FBgn0005391	1553	1375.8	0.324714	3
FBgn0265416	3419.94	3300.1	0.183201	6.00326
FBgn0033115	894.06	776.565	12.0791	95
FBgn0029587	1552.43	1444.45	1.83161	29.1568
FBgn0034300	2174.21	2097.94	14.7873	483.999
FBgn0265464	2788	2610.8	7.59518	133.161
FBgn0036112	761	583.801	0	0
FBgn0262730	2506.29	2451.95	27.0069	1450.25
FBgn0262512	659	481.852	84.3693	273
FBgn0015279	1890.95	1815.07	57.9971	1651
FBgn0039831	979.697	917.976	80.9686	1432.99
FBgn0261673	322.65	290.9	1.19237	13
FBgn0026570	699.011	598.796	46.5535	331
FBgn0031574	1636.12	1552.4	7.43293	163.999
FBgn0036761	1008.41	908.237	57.2818	618
FBgn0085385	4756.67	4579.47	0	0
FBgn0027296	1161.45	1062.86	12.5495	161
FBgn0033259	2863	2685.8	35.8729	647
FBgn0033616	1893	1715.8	11.4555	131.991
FBgn0030224	1034	856.801	0	0
FBgn0016685	900.346	726.381	337.724	1678
FBgn0003888	1723.63	1602.27	249.688	3922.56
FBgn0025381	1913.61	1756.41	367.228	4882.42
FBgn0052667	368	191.02	2.33872	3
FBgn0031771	1553	1375.8	139.086	1285
FBgn0042133	1168	990.801	4.95979	33
FBgn0028546	532.649	444.187	75.3143	450
FBgn0037620	1159	981.801	3.03349	20
FBgn0086710	159.112	100.075	3034.76	6116
FBgn0000046	1643	1465.8	1.12118	11.0361
FBgn0034568	3291	3113.8	0.239119	5
FBgn0035464	1149.01	1058.09	49.8255	690
FBgn0032331	1716	1538.8	0.774182	8
FBgn0261380	1356	1178.8	27.0339	214
FBgn0039196	1506	1328.8	0	0
FBgn0051683	1001.15	905.455	2.81383	31.6813
FBgn0011754	855.445	802.316	21.5735	387.669
FBgn0003250	1349	1171.8	0.127081	1
FBgn0028872	1850.33	1673.13	0	0
FBgn0003975	3463	3285.8	0.226602	5
FBgn0039958	754.567	689.788	31.6344	400.84
FBgn0034201	556.076	454.175	0.56617	2.99999
FBgn0032390	800.811	634.084	49.0556	222.001
FBgn0031144	717.98	653.86	42.359	514
FBgn0037481	943	765.801	20.8067	107
FBgn0033457	1053	875.801	20.9139	123
FBgn0037974	751.541	646.679	27.7518	203.652
FBgn0038033	864.577	797.506	0.320408	4.5335
FBgn0029689	2699	2521.8	12.873	218
FBgn0036784	2074	1896.8	0	0
FBgn0085458	750	572.801	0	0
FBgn0053865	493	315.961	0.973294	2.06511
FBgn0033787	588.817	496.773	4.04841	26
FBgn0031955	2803	2714.4	0.356595	13
FBgn0054011	1090	912.801	0	0
FBgn0051092	1873.56	1792.57	1.48187	39.03
FBgn0003218	1451.83	1400.45	18.1046	587.151
FBgn0029687	1246.95	1160.88	81.3764	1305.93
FBgn0033460	2386.05	2295.36	57.709	1738
FBgn0039664	1035.01	908.715	8.36073	71.5821
FBgn0037802	1114	936.801	8.10697	51
FBgn0014002	1040	951.4	822.115	10504.9
FBgn0051454	1736	1558.8	0.0955311	1
FBgn0046886	1227	1049.8	0	0
FBgn0261060	329	152.038	0	0
FBgn0039349	750.042	678.398	22.0987	249
FBgn0036230	922.5	745.301	0	0
FBgn0085599	1023	845.801	11.8877	67.5198
FBgn0030292	477	299.961	69.5021	140
FBgn0039132	359.882	298.637	78.5898	456
FBgn0032790	1215	1037.8	12.7706	89
FBgn0261837	1824	1646.8	2.33502	25.8223
FBgn0029996	1412.49	1313.07	57.4564	903
FBgn0264830	262	85.1052	0	0
FBgn0083972	706	528.801	1.97125	7
FBgn0052221	1606	1428.8	9.4843	91
FBgn0061209	595	417.852	0	0
FBgn0019938	5078	4900.8	34.1231	1123
FBgn0029920	757	579.801	0.256836	1
FBgn0259728	885	707.801	9.60205	45.6394
FBgn0260455	739	561.801	0	0
FBgn0033785	1233.33	1118.38	7.11616	82.3854
FBgn0250839	1017.75	840.551	0	0
FBgn0267887	453	276.02	0	0
FBgn0267365	936	758.801	26.1011	133
FBgn0032150	484.237	403.913	6.18352	37
FBgn0035360	933.599	839.922	1.22509	13.0708
FBgn0050120	2533	2355.8	0.37055	5.86206
FBgn0035833	3722	3544.8	17.2657	411
FBgn0034849	764.606	590.181	53.8043	216.631
FBgn0035041	2855	2677.8	0.0768558	1.38204
FBgn0037067	876	698.801	0	0
FBgn0263197	700.373	679.454	95.2134	3679.99
FBgn0033724	621.234	451.685	14.8304	47
FBgn0265201	476	298.961	1.55274	3.1173
FBgn0031690	357.25	312.95	0.11896	1
FBgn0035009	576	398.893	0	0
FBgn0052601	967	789.801	0.0942731	0.5
FBgn0033996	972.5	883.9	18.6163	221
FBgn0034437	2768	2590.8	0.057478	1
FBgn0031247	748	570.801	17.4463	66.8731
FBgn0039552	649	471.852	0	0
FBgn0030990	1970.22	1798.53	130.436	1626
FBgn0015925	1235.4	1126.34	31.8141	391
FBgn0029959	1002.11	851.305	33.7942	227
FBgn0001276	727	549.801	20.8555	77
FBgn0036277	437	260.02	84.7599	148
FBgn0052643	548	370.893	0	0
FBgn0263782	3818	3640.8	12.7652	312.097
FBgn0035695	1960.5	1871.9	0.357985	9
FBgn0034138	313.678	225.065	3304.69	9985
FBgn0035997	1767.27	1669.02	30.9211	625
FBgn0028541	2461	2283.8	72.0509	1105
FBgn0260454	2398	2220.8	0.0656009	0.978326
FBgn0053666	666	488.852	0	0
FBgn0051860	2260.5	2083.3	0	0
FBgn0035312	1183	1005.8	26.1397	176.554
FBgn0036236	1075	897.801	0	0
FBgn0259735	2458.65	2391.81	176.444	7513.8
FBgn0037094	951.417	896.395	50.3964	977
FBgn0051953	715	537.801	0	0
FBgn0029523	2309	2131.8	1.03043	14.7513
FBgn0035374	1144	966.801	56.5281	367
FBgn0034514	440	263.02	0	0
FBgn0038934	4629	4451.8	0.167251	5
FBgn0036360	2534	2356.8	0.0631848	1
FBgn0014465	1046.5	957.9	0.388647	5
FBgn0038471	1102	924.801	23.6703	147
FBgn0038047	1623	1445.8	4.94388	48
FBgn0064237	1495	1317.8	0	0
FBgn0032036	372.68	345.357	393.189	5914.02
FBgn0038207	740	562.801	0.529189	2
FBgn0259821	1836.04	1758.57	2.925	79
FBgn0032084	883.211	781.544	2.07707	19
FBgn0014427	1176	998.801	11.182	75
FBgn0031257	2209.85	2060.77	57.4524	945
FBgn0041094	2080.5	1919.32	101.557	1439.11
FBgn0033988	2216	2038.8	40.5524	555.209
FBgn0015558	2180.89	2078.86	1.10676	26.8322
FBgn0053847	493	315.961	0.973294	2.06511
FBgn0001986	3585	3407.8	43.7417	1001
FBgn0032078	823.847	750.887	219.406	2687.01
FBgn0038551	1645	1467.8	31.8565	314
FBgn0000808	1233.51	1125.8	6.91416	86
FBgn0036895	3746	3568.8	0.0834532	2
FBgn0266455	280	103.077	0	0
FBgn0031575	1459.23	1365.47	12.0026	208
FBgn0033880	1145	967.801	4.30832	28
FBgn0051661	1341	1163.8	0	0
FBgn0283476	12442	12264.8	0.084991	7
FBgn0032882	1961	1783.8	38.6702	463.22
FBgn0025700	450.432	361.029	107.591	517
FBgn0039811	514	336.928	0	0
FBgn0086447	379.359	217.436	34.4614	55
FBgn0000463	2290.5	2201.9	0.135949	4.02039
FBgn0034748	1924	1746.8	16.9647	199
FBgn0042138	334.358	287.044	102.227	738
FBgn0017556	1211.5	1034.3	0	0
FBgn0267423	640	462.852	0	0
FBgn0052843	1308.37	1237.45	0.0963279	2
FBgn0250827	860	682.801	0.218093	1
FBgn0023536	2345	2167.8	3.91553	57
FBgn0263236	1599	1510.4	1.13381	23
FBgn0039379	1894	1716.8	33.8283	390
FBgn0263842	318	141.067	0	0
FBgn0259676	1753	1575.8	26.3656	279
FBgn0050005	887	709.801	36.8036	175.425
FBgn0036842	1391	1302.4	39.0465	683
FBgn0026718	916.735	814.225	3.80887	36
FBgn0034061	656	478.852	37.3177	120
FBgn0038877	2124	1946.8	54.3519	710.56
FBgn0262588	777	599.801	18.6204	75
FBgn0264979	1311.81	1138.52	15.3493	120
FBgn0010772	1210.61	1144.65	35.7395	738
FBgn0034127	2103	1925.8	1.08256	14
FBgn0261850	2797	2619.8	22.3956	394
FBgn0037853	1642	1464.8	91.0888	896
FBgn0038851	978	800.801	3.16126	17
FBgn0083942	2506.5	2329.35	0	0
FBgn0004915	705	616.4	33.0973	274
FBgn0265630	3055.79	2965.66	33.1255	1297
FBgn0034870	870	692.801	0	0
FBgn0036483	3111.09	2974.74	9.74515	253
FBgn0026869	6150.27	5977.71	42.1095	1735.75
FBgn0051404	981	803.801	0	0
FBgn0050446	2303	2125.8	0.490355	7
FBgn0033020	666.999	489.851	1.21599	4
FBgn0036450	2644	2466.8	40.3253	668
FBgn0085479	1472	1294.8	0.575046	5
FBgn0003067	2486	2308.8	33.1844	514.5
FBgn0036813	1221	1043.8	52.9288	371
FBgn0261353	1529	1351.8	47.7542	433.5
FBgn0037045	1081	903.801	7.57915	46
FBgn0030114	721.654	674.162	52.5712	888.001
FBgn0046685	2895	2717.8	45.2583	826
FBgn0031951	1080.04	918.761	31.5562	213.906
FBgn0030310	709.059	538.777	326.428	1229
FBgn0032251	1006.25	835.026	12.0628	70
FBgn0036009	1497	1319.8	0	0
FBgn0039266	596.198	533.457	48.1333	487
FBgn0034194	1759	1581.8	25.7008	273
FBgn0004554	569.5	392.372	0	0
FBgn0003360	353.551	315.302	400.651	3930.01
FBgn0030320	1263.91	1201.56	20.4983	470
FBgn0261639	849	671.801	11.7367	52.9481
FBgn0030812	2116.62	2033.98	53.7428	1574
FBgn0052091	2967	2789.8	1.65472	31
FBgn0039183	2992.79	2822.55	29.55	583
FBgn0000299	4675.1	4529.76	817.548	30318.9
FBgn0004892	2611	2433.8	0.0611858	1
FBgn0038602	615	437.852	0.340101	1
FBgn0037260	1785	1607.8	0.683167	7.37604
FBgn0052668	2676	2498.8	0.536348	9
FBgn0001250	5649	5471.8	0.789229	29
FBgn0036795	1548	1370.8	0	0
FBgn0015321	417.285	353.052	60.6994	397
FBgn0030202	348	171.038	0	0
FBgn0030244	482.5	393.901	0.567075	3
FBgn0039501	2472	2294.8	6.94343	107
FBgn0038127	935	757.801	0	0
FBgn0003129	2566	2388.8	0	0
FBgn0033100	285.477	194.324	30.7629	78
FBgn0013954	633	455.852	890.18	2725
FBgn0030832	708	530.801	0	0
FBgn0264738	1067	889.801	0	0
FBgn0036302	742.176	681.049	79.0478	1048
FBgn0011205	633.035	577.87	58.2381	725.949
FBgn0028700	638	549.4	35.3718	261
FBgn0039927	1327.1	1257.22	7.30145	156.32
FBgn0038079	247	187.934	0.792376	3
FBgn0040066	881.374	787.841	62.4563	626
FBgn0030833	3034.39	2891.55	4.64972	112
FBgn0036656	715.5	626.9	0.68957	5.80593
FBgn0053531	1453.33	1394.27	0.213609	6
FBgn0033982	2012.01	1903.18	0.51858	10.7908
FBgn0085237	380	203.02	0	0
FBgn0052086	1500	1322.8	0.112575	1
FBgn0284247	12134	11956.8	0.0249087	2
FBgn0039434	1030	852.801	0	0
FBgn0051933	2076	1898.8	0	0
FBgn0038830	670	492.852	19.9417	66
FBgn0035294	1682	1504.8	85.6684	865.694
FBgn0040793	417	240.02	400.173	645
FBgn0014179	1911	1733.8	0.0858887	1
FBgn0031145	285.813	225.692	263.827	1178.52
FBgn0033234	1423.02	1306.63	1.67616	22.3899
FBgn0040343	743.5	566.381	0	0
FBgn0050491	829.94	712.751	3.92395	28.3989
FBgn0034420	457.092	432.234	148.033	3063
FBgn0054008	715	537.801	3.32273	12
FBgn0037297	676.038	600.972	20.0489	191.001
FBgn0031725	2661.5	2484.3	0	0
FBgn0039307	1248	1070.8	0	0
FBgn0035435	735.333	617.201	10.7769	67
FBgn0013810	12202	12024.8	3.26935	264
FBgn0030494	858	680.801	0.437467	2
FBgn0039055	3473	3295.8	30.7696	681
FBgn0040308	878.773	730.192	63.0997	369
FBgn0039620	2274	2096.8	1.49141	21
FBgn0015765	1054.3	925.86	17.3704	149
FBgn0031270	683	505.852	3.53259	12
FBgn0029795	1084.51	953.542	2.0776	17.9999
FBgn0030049	1064.72	1018.78	77.5344	2046.08
FBgn0052702	11349	11171.8	6.22485	467
FBgn0032938	685.631	650.304	42.4568	929.999
FBgn0037760	3729.86	3588.72	49.9731	1512
FBgn0259832	474	296.961	15.0438	30
FBgn0020440	2458.56	2364.13	17.4556	520
FBgn0004590	639	461.852	0	0
FBgn0024941	5150.98	4981.23	0.057279	2
FBgn0035084	762.156	653.878	17.405	125.072
FBgn0266490	245.282	157.375	112.759	240
FBgn0038752	2194	2016.8	0.0738367	1
FBgn0051643	2890	2712.8	0	0
FBgn0030746	1969.19	1877.61	1.35408	33.0387
FBgn0015714	802.601	711.252	82.0154	759.877
FBgn0037506	1426	1248.8	0.596228	5
FBgn0266977	516	338.928	0	0
FBgn0035077	1165	987.801	0.834668	5.53666
FBgn0053109	1025	847.801	0.175647	1
FBgn0002933	523	345.928	0	0
FBgn0085331	825	647.801	0	0
FBgn0261584	1588.03	1423.22	13.6246	140
FBgn0033362	945.06	865.523	9.03544	117
FBgn0030575	700.935	608.08	3.33648	26
FBgn0015572	1749	1571.8	0.284223	3
FBgn0013276	2375	2197.8	15.6664	231.219
FBgn0032613	2123	1945.8	23.9542	313
FBgn0036225	1146	968.801	0	0
FBgn0052208	514	336.928	0	0
FBgn0017567	819	641.801	156.617	675
FBgn0014388	1892	1794.7	803.091	17626.8
FBgn0046763	1934	1756.8	113.754	1342
FBgn0037061	627	449.852	20.8548	63
FBgn0030941	2415	2237.8	69.6724	1047
FBgn0029809	1433	1255.8	0.118581	1
FBgn0053120	2301	2123.8	1.12187	16
FBgn0015614	1112.88	959.401	85.2005	633.768
FBgn0033498	1268	1090.8	0.136518	1
FBgn0022224	396	219.02	21.0772	31
FBgn0033729	794.5	617.347	0	0
FBgn0260453	2126.95	1963.35	0.0715459	1.02167
FBgn0039160	1362	1184.8	70.8301	563.544
FBgn0032750	1371	1193.8	7.6091	61
FBgn0033979	847	758.4	0.883587	9
