Name	Length	EffectiveLength	TPM	NumReads
FBgn0031021	768	594.666	63.7213	291.367
FBgn0033491	3329	3155.67	7.00243	169.911
FBgn0051141	961	787.666	0.165111	1
FBgn0284082	778	604.666	0	0
FBgn0036396	1352	1178.67	6.95133	63
FBgn0036641	445.057	357.645	36.8595	201
FBgn0027594	1382.2	1328.67	135.091	4468.99
FBgn0261954	2102.65	2056.14	53.5116	3152.89
FBgn0029987	639	465.827	1.67512	6
FBgn0031660	1107.61	939.039	143.848	1068
FBgn0038619	504.972	411.599	17.1909	101
FBgn0001341	3680	3506.67	9.71684	262
FBgn0037541	1508.13	1470.89	32.494	1710.48
FBgn0016701	821.742	700.05	62.9971	483
FBgn0039110	885.006	798.34	67.9307	833.993
FBgn0038839	1403	1316.34	0.0493995	1
FBgn0264307	818.57	777.326	8.51248	213.825
FBgn0263355	1674.52	1591.82	46.785	1200.17
FBgn0032482	686.989	632.398	148.583	2293.99
FBgn0050082	843	669.666	0.582614	3
FBgn0033698	5896	5722.67	20.1351	886
FBgn0032240	266.997	180.279	147.526	408.382
FBgn0029925	1070	896.666	25.382	175
FBgn0039017	1757	1583.67	8.07931	98.383
FBgn0259711	908	734.666	14.1618	80
FBgn0051140	1230.24	1194.46	7.28267	324.011
FBgn0004379	966.333	908.557	26.5767	557
FBgn0036158	782	608.666	0	0
FBgn0031816	1566.09	1431.81	12.3848	176
FBgn0034923	835.5	748.835	26.1796	301.481
FBgn0039582	1151	977.666	0	0
FBgn0051635	1000.54	973.33	10.3414	493
FBgn0263117	1682.33	1624.56	0.0549672	2.05988
FBgn0030259	717	543.779	0	0
FBgn0029858	892.5	805.835	14.2022	176
FBgn0260745	390.174	367.03	177.519	3752
FBgn0015791	584.499	496.851	114.622	866
FBgn0051453	1409.8	1252.41	62.3263	661
FBgn0025574	1200.89	1102.03	23.7615	353
FBgn0039637	1693.13	1600.55	78.9027	1818
FBgn0016975	2627.26	2571.39	2.04605	125.5
FBgn0023095	2083.54	2007.75	1.89765	67
FBgn0014022	1444	1270.67	19.037	186
FBgn0035134	1243	1069.67	0.607911	5
FBgn0044826	1776.52	1689.86	72.3814	1881
FBgn0030937	1405	1231.67	0	0
FBgn0085213	715	541.779	0.240047	1
FBgn0039875	1680.38	1561.75	68.7096	1205.57
FBgn0037736	3598	3424.67	0.265826	7
FBgn0024732	1435.33	1319.78	20.825	317
FBgn0053700	1116	942.666	0	0
FBgn0260747	988.903	817.481	238.991	1519
FBgn0038011	1767	1593.67	0	0
FBgn0066365	2786	2612.67	0	0
FBgn0039863	2987.21	2898.93	37.612	1646
FBgn0037721	423.5	336.833	1.73746	9
FBgn0036459	2408	2234.67	0	0
FBgn0038291	1731	1557.67	14.4441	173
FBgn0001114	3238.82	3066.66	1019.09	24193
FBgn0262894	324	150.991	0	0
FBgn0015772	1523.47	1468.99	14.2465	512.001
FBgn0030873	566.445	509.637	92.4144	1104.96
FBgn0086675	999.754	979.34	0.227597	14.5523
FBgn0038223	2743.12	2631.22	11.2028	351.091
FBgn0027081	893.953	827.278	216.55	3581
FBgn0043458	1849.84	1750.66	62.8149	1477.61
FBgn0262010	471	297.891	0	0
FBgn0259963	337	163.991	0	0
FBgn0010238	2156	1982.67	107.05	1632
FBgn0034184	2298.76	2165.29	33.1152	716
FBgn0000018	1794	1620.67	22.7899	284
FBgn0032809	910	736.666	1.05925	6
FBgn0036605	513	339.827	0	0
FBgn0052280	751.358	636.341	36.3388	267.954
FBgn0000055	264.25	220.917	0.294347	2
FBgn0033657	3918	3744.67	0.06946	2
FBgn0030666	1586	1412.67	1.21431	13.1901
FBgn0011202	1794.48	1719.95	38.1044	1172
FBgn0050091	1681	1507.67	0	0
FBgn0033260	2518.24	2388.56	35.9703	883
FBgn0283427	7428.33	7278.44	947.323	61308
FBgn0033740	1106.5	1019.84	19.7023	309
FBgn0011725	693.131	650.508	27.7856	565.174
FBgn0034377	761	587.666	0.221303	1
FBgn0284248	681	507.779	789.105	3081
FBgn0040674	712.5	539.308	0	0
FBgn0266434	3359	3185.67	0.204121	5
FBgn0036323	1637	1463.67	0	0
FBgn0038260	1973	1799.67	2.02341	28
FBgn0034617	1987	1813.67	13.9111	194
FBgn0262018	3610	3523.34	0.0184559	1
FBgn0031873	840	666.666	25.3602	130
FBgn0032366	866	692.666	0	0
FBgn0035241	2553	2466.33	0.633256	24.0183
FBgn0260049	2117.77	1956.09	169.187	2728
FBgn0267875	162	12.5086	0	0
FBgn0003870	691.788	663.04	32.6938	1004.95
FBgn0053061	634	547.335	0.118805	1
FBgn0041181	4928	4754.67	0	0
FBgn0039778	933	759.666	0.171197	1
FBgn0014455	1535.62	1369.09	252.942	2771.56
FBgn0030462	936.667	763.333	0	0
FBgn0051832	762	588.666	0.662781	3
FBgn0000259	227.759	202.791	120.319	1302.42
FBgn0261581	507	333.86	0.389541	1
FBgn0039271	836	662.666	10.5978	54
FBgn0031463	1194	1020.67	0	0
FBgn0014006	4441.89	4275.2	31.8882	1090
FBgn0037150	1456	1282.67	11.5587	114
FBgn0030294	1628	1454.67	14.4834	162
FBgn0036039	740.068	672.9	15.7281	210
FBgn0029676	1722.54	1574.44	67.512	956.582
FBgn0037475	1444.5	1271.17	0	0
FBgn0053886	595	421.827	2.86728e-08	9.30006e-08
FBgn0052076	1529	1355.67	29.835	311
FBgn0064126	1343.08	1198.24	45.5469	502.196
FBgn0039115	970	796.666	21.0204	128.766
FBgn0010356	2362	2188.67	19.3118	325
FBgn0051100	2312	2138.67	0.18243	3
FBgn0263249	318	144.991	0	0
FBgn0039635	404.505	344.95	185.759	1434
FBgn0050010	611.324	468.09	3.67532	16
FBgn0034495	1429	1255.67	17.8109	171.965
FBgn0005617	3649.14	3483.3	29.5766	828
FBgn0030703	717.708	631.478	111.269	1086
FBgn0036574	2492.23	2385.16	17.2019	510.757
FBgn0038742	1418	1244.67	72.201	691
FBgn0003162	771.614	690.446	6.5272	74
FBgn0046999	672	498.779	0	0
FBgn0037345	831	657.666	17.0063	86
FBgn0037050	786.438	694.988	9.10374	92.2075
FBgn0029783	592.281	500.717	9.05555	66
FBgn0261269	3548.55	3380.89	5.50677	148
FBgn0264270	150.944	138.85	49.6689	760
FBgn0259822	2230.5	2143.83	0.0606634	2
FBgn0034035	1562	1388.67	29.3133	313
FBgn0039270	868	694.666	12.3562	66
FBgn0031626	1990	1816.67	0	0
FBgn0051324	679.102	620.196	57.0551	800.619
FBgn0260858	1469	1295.67	44.3657	442
FBgn0031874	969.004	874.161	6.34975	78
FBgn0262719	7877.99	7704.66	0.337593	20
FBgn0082831	3365.01	3278.35	32.1924	1623
FBgn0259239	1955	1868.34	0.208826	6
FBgn0036146	755	581.666	4.02454	18
FBgn0035073	3322	3148.67	17.1669	415.625
FBgn0020371	789	615.666	0	0
FBgn0032845	764.5	677.835	7.02314	73.2092
FBgn0283651	4048	3874.67	1.20904	36.021
FBgn0267824	2632	2458.67	35.916	679
FBgn0069973	300.652	242.458	16.928	94
FBgn0036301	1709	1535.67	15.1153	178.482
FBgn0265048	4744	4570.67	173.283	6090
FBgn0261057	237.5	64.656	0	0
FBgn0052564	1448	1274.67	0	0
FBgn0030797	799.556	704.206	19.3614	190.581
FBgn0001296	1292.65	1191.6	3.1814	50
FBgn0259972	706	532.829	0	0
FBgn0053986	871	697.666	0	0
FBgn0032435	2743	2569.67	0.101221	2
FBgn0033905	612.495	520.322	20.4686	154
FBgn0029539	639.5	466.327	0	0
FBgn0030502	1492.89	1405.42	77.3768	1657
FBgn0032554	1230	1056.67	0	0
FBgn0036410	1724.01	1587.5	0.774261	12
FBgn0025390	3620.59	3522.06	4.14017	197.251
FBgn0038394	1047	873.666	0.744291	5
FBgn0029715	1081	907.666	69.2052	483
FBgn0034911	6361	6187.67	0.252216	12
FBgn0263982	803	629.666	0	0
FBgn0026063	2494	2407.34	1.90432	70.5
FBgn0032375	769	595.666	0.218331	1
FBgn0035421	1684	1510.67	22.2111	258
FBgn0053899	413	239.975	0	0
FBgn0033665	1878	1704.67	10.0705	132
FBgn0085380	3223	3049.67	0	0
FBgn0053846	1023	849.666	0.642884	4.20013
FBgn0037493	813	639.666	0	0
FBgn0053701	315	141.991	0	0
FBgn0032189	1259	1085.67	11.7395	98
FBgn0033726	683	509.779	0	0
FBgn0037526	1199.1	1101.14	7.97746	119.513
FBgn0028902	2027	1853.67	0.280638	4
FBgn0050289	1164	990.666	0.131278	1
FBgn0038131	1100	926.666	0	0
FBgn0004910	1837	1663.67	0	0
FBgn0037715	781.078	648.992	24.28	159
FBgn0038151	1571	1397.67	0	0
FBgn0005391	1553	1379.67	0.377054	4
FBgn0265416	3451.5	3364.84	0.0386728	2.00116
FBgn0033115	925.357	806.721	15.3376	139
FBgn0029587	1570.79	1480.25	1.28481	27.9964
FBgn0034300	2091.26	2019.35	14.937	559
FBgn0265464	2788	2614.67	6.56562	132
FBgn0036112	761	587.666	0	0
FBgn0262730	2650.77	2595	27.8158	1724.83
FBgn0262512	659	485.779	96.3788	360
FBgn0015279	1680.61	1614.54	58.3751	1901
FBgn0039831	1048.75	985.089	65.2446	1345.61
FBgn0261673	315.986	286.801	6.94818	91
FBgn0026570	651.393	559.445	49.2045	399
FBgn0031574	1737.3	1650.14	6.61902	167
FBgn0036761	1056.32	954.06	52.1137	648
FBgn0085385	4756.67	4583.34	0	0
FBgn0027296	1306.02	1191.93	10.7729	150
FBgn0033259	2863	2689.67	30.7522	636
FBgn0033616	1893	1719.67	9.75582	129
FBgn0030224	1034	860.666	0.151107	1
FBgn0016685	900.774	730.505	348.192	1991
FBgn0003888	1783.94	1661.08	354.688	6391.18
FBgn0025381	1918.26	1763.95	356.438	5430.48
FBgn0052667	368	194.975	1.33404	2
FBgn0031771	1507.93	1339.75	114.715	1217.96
FBgn0042133	1168	994.666	4.57624	35
FBgn0028546	531.917	445.548	86.6853	596
FBgn0037620	1159	985.666	2.50693	19
FBgn0086710	159.136	101.405	2909.25	6802
FBgn0000046	580.88	518.919	2.24432	25.0506
FBgn0034568	3291	3117.67	0.292002	7
FBgn0035464	1134.77	1047.04	53.6314	853
FBgn0032331	1716	1542.67	0.168607	2
FBgn0261380	1356	1182.67	21.7731	198
FBgn0039196	1506	1332.67	0	0
FBgn0051683	943.237	854.115	2.11079	26.9608
FBgn0011754	1268.87	1193.25	24.7463	520.436
FBgn0003250	1349	1175.67	0.11062	1
FBgn0028872	1850.33	1677	0	0
FBgn0003975	3463	3289.67	0.276735	7
FBgn0039958	605.257	554.295	32.2332	467.259
FBgn0034201	1441.5	1268.31	0	0
FBgn0032390	831.784	660.99	60.2935	311
FBgn0031144	721.299	658.434	38.9709	544
FBgn0037481	943	769.666	21.9664	130
FBgn0033457	1053	879.666	25.1333	170
FBgn0037974	653.239	558.6	19.3372	152.122
FBgn0038033	866.622	800.959	0.278868	4.53361
FBgn0029689	2699	2525.67	12.5126	243
FBgn0036784	2074	1900.67	0	0
FBgn0085458	750	576.724	0	0
FBgn0053865	493	319.86	0.851568	2.09441
FBgn0033787	547.254	459.598	5.86702	41
FBgn0031955	2803	2716.34	0.0718168	3
FBgn0054011	1090	916.666	0	0
FBgn0051092	558.083	534.615	7.04469	213.886
FBgn0003218	1227.64	1185.96	16.5858	629
FBgn0029687	1253.13	1168.51	77.8071	1431.9
FBgn0033460	2295.79	2210.15	52.77	1815
FBgn0039664	1047.08	917.761	9.85074	93.1743
FBgn0037802	1114	940.666	6.91278	50
FBgn0014002	1040	953.335	907.061	13298.2
FBgn0051454	1736	1562.67	0.499348	6
FBgn0046886	1227	1053.67	0	0
FBgn0261060	329	155.991	0	0
FBgn0039349	596.274	540.781	20.1727	262
FBgn0036230	922.5	749.166	0	0
FBgn0085599	1023	849.666	8.40415	54.9065
FBgn0030292	477	303.891	67.6172	158
FBgn0039132	419.206	347.447	61.674	398.001
FBgn0032790	1215	1041.67	14.4826	116
FBgn0261837	1824	1650.67	2.592	32.8985
FBgn0029996	1391.65	1296.7	37.4145	681
FBgn0264830	262	89.0566	0	0
FBgn0083972	706	532.779	2.68512	11
FBgn0052221	1606	1432.67	11.7102	129
FBgn0061209	595	421.827	0	0
FBgn0019938	5078	4904.67	30.7321	1159
FBgn0029920	757	583.666	0	0
FBgn0259728	885	711.666	9.54918	52.2546
FBgn0260455	739	565.724	0	0
FBgn0033785	1218.13	1107.06	9.15005	121.558
FBgn0250839	403.667	345.89	0.125332	1
FBgn0267887	453	279.949	0	0
FBgn0267365	936	762.666	28.8184	169
FBgn0032150	332	274.222	5.05876	32
FBgn0035360	1370.09	1234.59	1.15289	14
FBgn0050120	2533	2359.67	0.726066	13.1737
FBgn0035833	3722	3548.67	15.942	435
FBgn0034849	766.835	595.571	61.8439	286.636
FBgn0035041	2855	2681.67	0.286818	5.91416
FBgn0037067	876	702.666	0	0
FBgn0263197	726.441	704.796	77.2873	3354
FBgn0033724	625.458	455.671	43.6526	156
FBgn0265201	476	302.891	0.930288	2.16664
FBgn0031690	357.25	313.918	0.517862	5
FBgn0035009	576	402.827	0	0
FBgn0052601	967	793.666	0.245794	1.5
FBgn0033996	972.5	885.835	18.2049	248
FBgn0034437	2768	2594.67	0	0
FBgn0031247	748	574.724	23.9739	105.945
FBgn0039552	649	475.779	0	0
FBgn0030990	1932.79	1770.66	108.065	1573
FBgn0015925	1469.29	1342.17	34.1099	480
FBgn0029959	1044.38	888.259	29.8027	226
FBgn0001276	727	553.724	25.1309	107
FBgn0036277	437	263.949	125.643	255
FBgn0052643	548	374.827	0	0
FBgn0263782	3818	3644.67	12.2235	342.558
FBgn0035695	4620	4446.67	0.116989	4
FBgn0034138	314.057	227.353	3621.24	12644
FBgn0035997	1852.68	1752.49	23.5927	550
FBgn0028541	2461	2287.67	68.4466	1204
FBgn0260454	2398	2224.67	0.0572918	0.980029
FBgn0053666	666	492.779	0	0
FBgn0051860	2260.5	2087.17	0	0
FBgn0035312	1183	1009.67	15.6571	121.555
FBgn0036236	1075	901.666	0	0
FBgn0259735	2508.17	2441.43	134.492	6557.91
FBgn0037094	1009.17	952.359	43.7321	977
FBgn0051953	715	541.779	0.511331	2.13013
FBgn0029523	2309	2135.67	1.76152	28.927
FBgn0035374	1144	970.666	68.0631	508
FBgn0034514	440	266.949	0	0
FBgn0038934	4629	4455.67	0.11677	4.00062
FBgn0036360	2534	2360.67	0.110183	2
FBgn0014465	945.188	826.182	0.216154	2
FBgn0038471	1102	928.666	22.4067	160
FBgn0038047	1623	1449.67	3.40905	38
FBgn0064237	1495	1321.67	0	0
FBgn0032036	409.71	380.002	261.329	4455
FBgn0038207	740	566.724	0.229481	1
FBgn0259821	1632.74	1569.81	5.38372	179
FBgn0032084	1152.79	1014.5	2.6592	26
FBgn0014427	1176	1002.67	12.0627	93
FBgn0031257	1966.82	1837.13	60.547	1143.06
FBgn0041094	2071.69	1915.25	68.7587	1121.85
FBgn0033988	2216	2042.67	33.2983	523
FBgn0015558	981.971	942.317	0.72891	23.0855
FBgn0053847	493	319.86	0.851568	2.09441
FBgn0001986	3585	3411.67	39.5684	1038
FBgn0032078	787.198	718.628	290.524	4058
FBgn0038551	1645	1471.67	27.9252	316
FBgn0000808	992.636	907.586	6.67969	95
FBgn0036895	3746	3572.67	0.036402	1
FBgn0266455	280	107.038	0	0
FBgn0031575	1421.94	1314.23	15.4969	252
FBgn0033880	1145	971.666	4.01534	30
FBgn0051661	1341	1167.67	0	0
FBgn0283476	12442	12268.7	0.0424014	4
FBgn0032882	1961	1787.67	44.1831	607.33
FBgn0025700	448.341	361.191	152.252	841
FBgn0039811	514	340.827	0	0
FBgn0086447	391.021	225.75	37.9534	68.9732
FBgn0000463	2290.5	2203.83	0.0590926	2.00274
FBgn0034748	1924	1750.67	18.5714	249.994
FBgn0042138	367.034	316.187	88.9273	736.999
FBgn0017556	1211.5	1038.17	0	0
FBgn0267423	640	466.827	0	0
FBgn0052843	1309	1239.59	0.0420107	0.999999
FBgn0250827	860	686.666	0.757587	4
FBgn0023536	2345	2171.67	4.37167	73
FBgn0263236	1028.04	970.357	1.20433	27
FBgn0039379	1894	1720.67	41.4192	548
FBgn0263842	318	144.991	0	0
FBgn0259676	1753	1579.67	23.4638	285
FBgn0050005	887	713.666	32.3002	177.248
FBgn0036842	1407.2	1319.74	38.3875	772
FBgn0026718	1016.97	902.402	5.14418	54
FBgn0034061	656	482.779	47.6807	177
FBgn0038877	2124	1950.67	31.7865	476.768
FBgn0262588	777	603.666	15.2961	71
FBgn0264979	1305.47	1138.34	12.2278	111
FBgn0010772	1225.62	1160.32	29.7272	704
FBgn0034127	2103	1929.67	0.741359	11
FBgn0261850	2797	2623.67	24.9332	503
FBgn0037853	1642	1468.67	90.7651	1025
FBgn0038851	978	804.666	3.07083	19
FBgn0083942	2506.5	2333.25	0	0
FBgn0004915	705	618.335	43.3274	412
FBgn0265630	3019.13	2931.93	27.6949	1241
FBgn0034870	870	696.666	0	0
FBgn0036483	2689.14	2576.59	8.16106	249
FBgn0026869	6169.19	5998.18	33.0121	1543.2
FBgn0051404	981	807.666	0.161022	1
FBgn0050446	2303	2129.67	0.183201	3
FBgn0033020	666.995	493.775	0.263381	1
FBgn0036450	2644	2470.67	42.4267	806
FBgn0085479	1472	1298.67	0.400572	4
FBgn0003067	2486	2312.67	24.8554	441.994
FBgn0036813	1221	1047.67	40.7164	328
FBgn0261353	1529	1355.67	56.7774	591.848
FBgn0037045	1081	907.666	7.59395	53
FBgn0030114	774.264	724.087	34.9925	673
FBgn0046685	2895	2721.67	52.0369	1089
FBgn0031951	1094.03	930.95	32.2501	245.365
FBgn0030310	706.966	541.287	388.469	1691
FBgn0032251	1001.99	835.596	8.81539	59
FBgn0036009	1497	1323.67	0	0
FBgn0039266	537.276	478.103	55.9035	602.001
FBgn0034194	1759	1585.67	26.7377	326
FBgn0004554	569.5	396.327	0	0
FBgn0003360	774.685	697.015	48.052	574.719
FBgn0030320	1208.98	1150.75	21.1463	557
FBgn0261639	849	675.666	7.76489	40.3412
FBgn0030812	2177.98	2094.68	46.5152	1558.82
FBgn0052091	2967	2793.67	1.62934	35
FBgn0039183	3031.17	2862.09	31.4707	710
FBgn0000299	4718.23	4574.67	1251.17	53135
FBgn0004892	2611	2437.67	0	0
FBgn0038602	615	441.827	0	0
FBgn0037260	1785	1611.67	0.565278	7.00517
FBgn0052668	2676	2502.67	0.831448	16
FBgn0001250	5649	5475.67	0.712529	30
FBgn0036795	1548	1374.67	0	0
FBgn0015321	412.463	350.136	64.9101	486
FBgn0030202	348	174.975	0	0
FBgn0030244	482.5	395.833	1.14994	7
FBgn0039501	2472	2298.67	6.90243	122
FBgn0038127	935	761.666	0	0
FBgn0003129	2566	2392.67	0.0544064	1.00095
FBgn0033100	289.392	199.498	41.6222	123
FBgn0013954	633	459.827	1114.63	3941
FBgn0030832	708	534.779	0	0
FBgn0264738	1067	893.666	0	0
FBgn0036302	1063.53	985.844	59.1859	1001
FBgn0011205	568.921	517.86	57.8151	781.482
FBgn0028700	638	551.335	35.383	300
FBgn0039927	1303.54	1236.03	7.35572	179.496
FBgn0038079	719.667	546.396	0	0
FBgn0040066	871.028	780.313	51.552	591
FBgn0030833	2947.2	2812.92	4.47708	125
FBgn0036656	697.729	597.867	1.83247	14.6182
FBgn0053531	1453.33	1395.56	0.0621269	2
FBgn0033982	1350.78	1254.69	0.494642	8.60745
FBgn0085237	380	206.975	0	0
FBgn0052086	1524	1350.67	0	0
FBgn0284247	12134	11960.7	0.0108733	1
FBgn0039434	1030	856.666	0.151812	1
FBgn0051933	2076	1902.67	0	0
FBgn0038830	670	496.779	18.5898	71.0102
FBgn0035294	1682	1508.67	76.0431	882.135
FBgn0040793	417	243.975	522.929	981
FBgn0014179	2042	1868.67	0	0
FBgn0031145	289.373	230.581	262.516	1372.21
FBgn0033234	886.527	809.391	0.718198	10.0438
FBgn0040343	250	163.43	0.397884	1
FBgn0050491	1088	914.666	4.26557	30
FBgn0034420	391.575	370.54	127.442	2992
FBgn0054008	715	541.779	7.71462	32.138
FBgn0037297	855.162	763.017	18.3942	203
FBgn0031725	2661.5	2488.17	0	0
FBgn0039307	1248	1074.67	0.121016	1
FBgn0035435	735.333	619.777	8.81316	63
FBgn0013810	12202	12028.7	4.13013	382
FBgn0030494	858	684.666	0	0
FBgn0039055	3473	3299.67	30.7033	779
FBgn0040308	739.91	616.363	89.1836	593
FBgn0039620	2274	2100.67	0.99056	16
FBgn0015765	1450	1276.67	16.6046	163
FBgn0031270	687.078	519.372	3.87881	16
FBgn0029795	1676	1502.67	1.38476	16
FBgn0030049	1096.28	1050.07	61.8495	1873.24
FBgn0052702	11349	11175.7	6.38877	549
FBgn0032938	753.916	718.42	45.3396	1223
FBgn0037760	3826.09	3682.6	35.5791	1217
FBgn0259832	474	300.891	14.3871	33.2861
FBgn0020440	2849.85	2741.81	14.931	505.001
FBgn0004590	639	465.827	0	0
FBgn0024941	1388.5	1301.84	0.152771	3.05849
FBgn0035084	1117.1	981.308	7.71292	74.2847
FBgn0266490	243.177	157.594	120.944	296.5
FBgn0038752	2194	2020.67	0	0
FBgn0051643	1421	1334.34	0.0487331	1
FBgn0030746	1483.72	1416.96	0.77767	22
FBgn0015714	807.503	717.703	61.7571	657.83
FBgn0037506	1426	1252.67	0.311461	3
FBgn0266977	516	342.827	0	0
FBgn0035077	1165	991.666	0	0
FBgn0053109	1025	851.666	0	0
FBgn0002933	523	349.827	0	0
FBgn0085331	825	651.666	0	0
FBgn0261584	1585.66	1425.81	3.53288	42
FBgn0033362	664.945	606.362	5.5093	75.9999
FBgn0030575	730.473	637.388	5.80763	53
FBgn0015572	1749	1575.67	1.15553	14
FBgn0013276	2375	2201.67	20.4196	345.684
FBgn0032613	2123	1949.67	18.8775	283
FBgn0036225	1146	972.666	0	0
FBgn0052208	514	340.827	0	0
FBgn0017567	819	645.666	157.11	780
FBgn0014388	1860.74	1766.59	569.329	14237.3
FBgn0046763	1934	1760.67	86.4225	1170
FBgn0037061	627	453.827	27.7971	97
FBgn0030941	2415	2241.67	58.306	1005
FBgn0029809	1433	1259.67	0	0
FBgn0053120	2301	2127.67	1.83373	30
FBgn0015614	1126	965.762	88.2514	708.928
FBgn0033498	1268	1094.67	0.118805	1
FBgn0022224	396	222.975	52.4935	90
FBgn0033729	794.5	621.246	0	0
FBgn0260453	2145.97	1985.01	0.0620589	1.01997
FBgn0039160	1362	1188.67	66.6346	609.034
FBgn0032750	1371	1197.67	9.44716	87
FBgn0033979	847	760.335	0.684186	8
