Name	Length	EffectiveLength	TPM	NumReads
FBtr0079280	1148	966.307	0.234372	2.000
FBtr0304827	5797	5615.307	0.069269	3.435
FBtr0433494	6405	6223.307	0.120292	6.611
FBtr0333832	6581	6399.307	0.113654	6.423
FBtr0433497	5654	5472.307	0.072165	3.487
FBtr0333833	6118	5936.307	0.063559	3.332
FBtr0433496	5848	5666.307	0.066485	3.327
FBtr0304826	8410	8228.307	0.066211	4.811
FBtr0433495	8302	8120.307	0.067594	4.847
FBtr0433493	8251	8069.307	0.069568	4.957
FBtr0300808	2019	1837.307	0.000000	0.000
FBtr0300809	4061	3879.307	0.000000	0.000
FBtr0301700	4064	3882.307	0.000000	0.000
FBtr0072287	5108	4926.307	28.663909	1247.000
FBtr0343633	2816	2634.307	5.825989	135.533
FBtr0074281	2640	2458.307	55.592625	1206.877
FBtr0343632	2730	2548.307	2.293924	51.623
FBtr0074279	3898	3716.307	39.806507	1306.397
FBtr0074280	3895	3713.307	2.396008	78.570
FBtr0072238	1035	853.307	0.000000	0.000
FBtr0308073	1317	1135.307	0.955730	9.582
FBtr0082360	764	582.604	82.810701	426.059
FBtr0082361	1024	842.307	0.182757	1.359
FBtr0079938	1428	1246.307	4.179489	46.000
FBtr0077227	1279	1097.307	177.910309	1724.007
FBtr0091702	1278	1096.307	8.036379	77.804
FBtr0074882	2425	2243.307	19.123734	378.853
FBtr0332153	3588	3406.307	2.307268	69.405
FBtr0310476	2042	1860.307	3.414399	56.093
FBtr0100666	2416	2234.307	9.016667	177.909
FBtr0332726	2033	1851.307	2.675379	43.739
FBtr0080287	1089	907.307	24.705794	197.953
FBtr0309307	5887	5705.307	0.051226	2.581
FBtr0300898	5037	4855.307	0.009773	0.419
FBtr0080024	1050	868.307	9.389652	72.000
FBtr0077389	2263	2081.307	101.632154	1868.000
FBtr0290204	1958	1776.307	0.000000	0.000
FBtr0086689	848	666.562	20.547780	120.953
FBtr0306636	1574	1392.307	13.595041	167.157
FBtr0086687	1472	1290.307	17.770596	202.491
FBtr0086690	2195	2013.307	0.727100	12.927
FBtr0086686	1532	1350.307	1.075169	12.821
FBtr0340359	2225	2043.307	2.554808	46.100
FBtr0301148	981	799.447	83.872596	592.133
FBtr0086684	908	726.512	0.494747	3.174
FBtr0306637	2237	2055.307	1.225412	22.242
FBtr0301149	1514	1332.307	2.040027	24.002
FBtr0086600	1106	924.307	0.845281	6.900
FBtr0331978	1118	936.307	24.079312	199.100
FBtr0078769	621	439.659	4169.082775	16187.000
FBtr0070712	1878	1696.307	0.667553	10.000
FBtr0343263	1108	926.307	0.000000	0.000
FBtr0343264	928	746.506	0.000000	0.000
FBtr0072024	920	738.509	0.000000	0.000
FBtr0113111	979	797.449	0.000000	0.000
FBtr0333452	4664	4482.307	0.133658	5.291
FBtr0333450	3996	3814.307	0.117335	3.952
FBtr0333451	4043	3861.307	0.114458	3.903
FBtr0300831	4092	3910.307	0.111611	3.854
FBtr0076303	1640	1458.307	0.890206	11.464
FBtr0076302	1655	1473.307	0.839492	10.922
FBtr0076301	2049	1867.307	80.145482	1321.613
FBtr0077098	1123	941.307	93.135147	774.203
FBtr0070552	1047	865.307	0.130864	1.000
FBtr0075818	1346	1164.307	32.775758	337.000
FBtr0088789	1908	1726.307	5.575596	85.000
FBtr0304960	503	321.708	0.000000	0.000
FBtr0075249	843	661.565	0.000000	0.000
FBtr0084104	1804	1622.307	237.181448	3398.000
FBtr0336911	2177	1995.307	7.154730	126.070
FBtr0088974	1597	1415.307	18.631700	232.870
FBtr0100360	4963	4781.307	0.779470	32.912
FBtr0110880	2920	2738.307	0.095828	2.317
FBtr0334105	2225	2043.307	0.088336	1.594
FBtr0301185	2946	2764.307	0.087796	2.143
FBtr0110881	4262	4080.307	1.888077	68.033
FBtr0336928	1138	956.307	0.207784	1.755
FBtr0072107	995	813.439	0.034139	0.245
FBtr0085786	2956	2774.307	18.645855	456.821
FBtr0085785	3082	2900.307	0.868850	22.253
FBtr0334549	2894	2712.307	1.784857	42.752
FBtr0334550	3020	2838.307	0.565472	14.174
FBtr0340191	4545	4363.307	6.021152	232.009
FBtr0073848	4477	4295.307	54.808615	2078.991
FBtr0078387	3371	3189.307	8.898347	250.620
FBtr0087487	2027	1845.307	14.789000	241.000
FBtr0083735	2688	2506.307	0.128515	2.844
FBtr0332539	2448	2266.307	0.162764	3.258
FBtr0077790	977	795.450	0.000000	0.000
FBtr0331440	941	759.500	0.000000	0.000
FBtr0331439	971	789.459	0.000000	0.000
FBtr0082634	1746	1564.307	19.617230	271.000
FBtr0079612	1320	1138.307	6.963522	70.000
FBtr0087980	1799	1617.307	0.000000	0.000
FBtr0087979	1558	1376.307	0.000000	0.000
FBtr0072044	1063	881.307	0.000000	0.000
FBtr0343206	1072	890.307	0.000000	0.000
FBtr0072043	1160	978.307	0.000000	0.000
FBtr0075225	1132	950.307	0.000000	0.000
FBtr0112489	446	264.751	12.636176	29.544
FBtr0339263	740	558.609	0.700671	3.456
FBtr0301018	2276	2094.307	1.405800	26.000
FBtr0302526	640	458.643	3.308015	13.398
FBtr0100009	3280	3098.307	6.542128	179.000
FBtr0089901	2338	2156.307	0.707083	13.465
FBtr0089902	1803	1621.307	0.259376	3.714
FBtr0300562	2617	2435.307	3.711479	79.820
FBtr0089900	2125	1943.307	0.379779	6.518
FBtr0089904	2355	2173.307	0.645635	12.391
FBtr0301521	2467	2285.307	1.203694	24.292
FBtr0089905	2568	2386.307	1.414141	29.801
FBtr0345390	5214	5032.307	0.469384	20.860
FBtr0331425	3556	3374.307	3.772775	112.423
FBtr0332155	4408	4226.307	4.461809	166.526
FBtr0075014	3541	3359.307	1.565197	46.433
FBtr0078874	603	421.674	0.000000	0.000
FBtr0083452	2975	2793.307	12.792791	315.568
FBtr0302317	2262	2080.307	17.496513	321.432
FBtr0333248	2543	2361.307	0.000000	0.000
FBtr0114524	2411	2229.307	0.000000	0.000
FBtr0273385	6171	5989.307	0.813578	43.031
FBtr0339307	6637	6455.307	1.083445	61.764
FBtr0273384	6439	6257.307	2.591558	143.205
FBtr0082117	3807	3625.307	2.537699	81.245
FBtr0082116	6303	6121.307	1.023857	55.347
FBtr0082118	4671	4489.307	2.482675	98.426
FBtr0085011	1569	1387.307	0.081624	1.000
FBtr0081174	4145	3963.307	0.391701	13.710
FBtr0081175	3934	3752.307	0.437824	14.508
FBtr0303241	4041	3859.307	0.848760	28.927
FBtr0081176	3893	3711.307	0.557452	18.270
FBtr0305129	2997	2815.307	8.154551	202.738
FBtr0339156	2994	2812.307	2.094472	52.017
FBtr0339157	2988	2806.307	1.099353	27.245
FBtr0071784	2049	1867.307	1.042152	17.185
FBtr0071785	1989	1807.307	52.744233	841.815
FBtr0089148	3050	2868.307	1.813181	45.928
FBtr0089147	2773	2591.307	1.636551	37.451
FBtr0089150	2762	2580.307	3.531347	80.468
FBtr0089146	2709	2527.307	5.739366	128.095
FBtr0308247	2614	2432.307	14.413815	309.604
FBtr0089149	2840	2658.307	1.126914	26.455
FBtr0302559	2531	2349.307	0.024106	0.500
FBtr0346506	2597	2415.307	0.023436	0.500
FBtr0302190	3048	2866.307	3.634637	92.001
FBtr0086145	3054	2872.307	5.755843	145.999
FBtr0306281	375	193.824	0.000000	0.000
FBtr0306280	392	210.813	0.000000	0.000
FBtr0306258	4812	4630.307	3.144949	128.598
FBtr0073119	3828	3646.307	61.711110	1987.129
FBtr0073120	4106	3924.307	88.300032	3060.084
FBtr0073118	4763	4581.307	71.122608	2877.442
FBtr0337055	3442	3260.307	15.163264	436.577
FBtr0333895	3491	3309.307	81.063960	2369.051
FBtr0337056	4046	3864.307	2.670075	91.118
FBtr0077442	1411	1229.307	5.711125	62.000
FBtr0076018	1266	1084.307	2.426264	23.233
FBtr0076017	963	781.469	12.138161	83.767
FBtr0339781	3357	3175.307	0.186432	5.228
FBtr0070778	3093	2911.307	0.242844	6.243
FBtr0344824	2804	2622.307	0.368293	8.529
FBtr0345292	830	648.570	15.954935	91.382
FBtr0070983	837	655.568	10.580938	61.256
FBtr0070982	1100	918.307	1.715600	13.913
FBtr0070981	941	759.500	80.632561	540.814
FBtr0070980	854	672.546	5183.931001	30788.635
FBtr0307300	2919	2737.307	11.960817	289.131
FBtr0113024	3030	2848.307	1.008172	25.359
FBtr0332600	2913	2731.307	0.518677	12.511
FBtr0083414	2815	2633.307	19.038912	442.745
FBtr0337043	3789	3607.307	0.698625	22.255
FBtr0077516	1338	1156.307	0.000000	0.000
FBtr0112524	1274	1092.307	1.824820	17.602
FBtr0089233	3691	3509.307	3.277087	101.559
FBtr0334626	3376	3194.307	1.362667	38.439
FBtr0310651	3526	3344.307	6.422283	189.673
FBtr0089229	3501	3319.307	12.497235	366.329
FBtr0082920	981	799.447	0.000000	0.000
FBtr0077386	1734	1552.307	22.129214	303.356
FBtr0071106	2301	2119.307	0.000000	0.000
FBtr0070937	2201	2019.307	131.691429	2348.386
FBtr0070938	2487	2305.307	57.255399	1165.614
FBtr0070397	1267	1085.307	0.939032	9.000
FBtr0074346	819	637.575	0.000000	0.000
FBtr0071471	1606	1424.307	0.039754	0.500
FBtr0330316	1609	1427.307	0.039666	0.500
FBtr0074918	1253	1071.307	20.376626	192.777
FBtr0072124	2163	1981.307	21.897210	383.134
FBtr0071683	1189	1007.307	78.578847	699.000
FBtr0077403	1061	879.307	0.029335	0.228
FBtr0113021	1089	907.307	0.025378	0.203
FBtr0077402	1231	1049.307	0.312085	2.892
FBtr0077401	1011	829.307	0.228979	1.677
FBtr0300280	1584	1402.307	0.161502	2.000
FBtr0346378	3461	3279.307	0.627901	18.184
FBtr0074809	2896	2714.307	34.024583	815.570
FBtr0335137	3353	3171.307	0.830044	23.246
FBtr0346141	373	191.825	0.001223	0.002
FBtr0085611	272	90.883	23.670886	18.998
FBtr0074029	585	403.677	0.000000	0.000
FBtr0075388	1505	1323.307	0.070682	0.826
FBtr0343534	2295	2113.307	0.116490	2.174
FBtr0086001	1762	1580.307	0.501588	7.000
FBtr0321315	1239	1057.307	0.000000	0.000
FBtr0333037	2846	2664.307	0.973920	22.915
FBtr0075724	2737	2555.307	1.831827	41.337
FBtr0075723	2084	1902.307	2.485128	41.748
FBtr0342770	3744	3562.307	11.598100	364.861
FBtr0070420	3766	3584.307	63.170259	1999.528
FBtr0342771	3838	3656.307	3.704410	119.611
FBtr0333323	2883	2701.307	0.869891	20.751
FBtr0333322	2930	2748.307	0.378118	9.177
FBtr0074137	2347	2165.307	4.441690	84.933
FBtr0074135	2386	2204.307	44.802650	872.138
FBtr0308136	1697	1515.307	0.000000	0.000
FBtr0080237	698	516.627	0.000000	0.000
FBtr0300638	3446	3264.307	0.054782	1.579
FBtr0073729	466	284.739	63.735121	160.264
FBtr0084836	743	561.608	23.590841	117.000
FBtr0082430	1248	1066.307	0.521821	4.914
FBtr0335211	1142	960.307	29.961350	254.086
FBtr0076857	1307	1125.307	0.704397	7.000
FBtr0300424	902	720.512	1.100138	7.000
FBtr0083860	1793	1611.307	4.629033	65.869
FBtr0302327	1744	1562.307	149.144479	2057.705
FBtr0083861	1877	1695.307	6.440754	96.426
FBtr0083086	1479	1297.307	21.154589	242.358
FBtr0334589	2552	2370.307	1.368005	28.635
FBtr0091874	595	413.676	2.148061	7.847
FBtr0073935	992	810.440	0.000000	0.000
FBtr0073300	818	636.576	0.000000	0.000
FBtr0073299	2460	2278.307	0.000000	0.000
FBtr0088841	1522	1340.307	1.352787	16.012
FBtr0088842	1468	1286.307	62.915454	714.680
FBtr0345599	2094	1912.307	0.056724	0.958
FBtr0070422	1749	1567.307	0.075289	1.042
FBtr0342772	681	499.633	0.000000	0.000
FBtr0070421	1547	1365.307	0.082939	1.000
FBtr0333023	2495	2313.307	0.168496	3.442
FBtr0075579	1678	1496.307	0.193572	2.558
FBtr0072248	2815	2633.307	0.037442	0.871
FBtr0345620	2931	2749.307	0.063669	1.546
FBtr0072247	2800	2618.307	0.068482	1.583
FBtr0072253	1306	1124.307	0.320413	3.181
FBtr0343432	1090	908.307	35.645438	285.921
FBtr0073127	1478	1296.307	0.259865	2.975
FBtr0073128	1471	1289.307	0.265693	3.025
FBtr0079458	1541	1359.307	0.002536	0.030
FBtr0079460	1595	1413.307	1.077808	13.452
FBtr0079462	1526	1344.307	0.089610	1.064
FBtr0079461	1505	1323.307	0.091059	1.064
FBtr0079459	1585	1403.307	0.919065	11.390
FBtr0081997	1156	974.307	36.007338	309.811
FBtr0081996	1257	1075.307	1.846596	17.535
FBtr0336761	1233	1051.307	8.687326	80.654
FBtr0336637	3026	2844.307	0.044485	1.117
FBtr0300693	1964	1782.307	0.024660	0.388
FBtr0336636	3290	3108.307	0.039808	1.093
FBtr0071797	3770	3588.307	0.075795	2.402
FBtr0336638	1523	1341.307	0.000000	0.000
FBtr0087382	5033	4851.307	33.986313	1456.037
FBtr0339998	5235	5053.307	2.280380	101.764
FBtr0301478	2790	2608.307	20.209256	465.499
FBtr0089521	2653	2471.307	8.782179	191.663
FBtr0306351	2221	2039.307	2.467828	44.443
FBtr0306350	2503	2321.307	2.114838	43.353
FBtr0301477	4782	4600.307	0.493329	20.042
FBtr0300224	1562	1380.307	0.016554	0.202
FBtr0114515	1508	1326.307	0.121254	1.420
FBtr0087406	329	147.840	0.000000	0.000
FBtr0072888	2130	1948.307	0.000000	0.000
FBtr0085859	1170	988.307	0.229155	2.000
FBtr0334894	6412	6230.307	46.181785	2540.913
FBtr0084460	6624	6442.307	4.879267	277.591
FBtr0304567	3987	3805.307	7.960103	267.496
FBtr0070907	2510	2328.307	121.075937	2489.474
FBtr0070906	2636	2454.307	0.900186	19.511
FBtr0305911	1961	1779.307	12.329126	193.728
FBtr0289953	2161	1979.307	6.315667	110.393
FBtr0305910	2015	1833.307	3.451449	55.879
FBtr0088312	1656	1474.307	0.255556	3.327
FBtr0088313	2297	2115.307	0.510153	9.530
FBtr0088311	2351	2169.307	0.437299	8.377
FBtr0304592	2591	2409.307	0.646983	13.766
FBtr0088882	1935	1753.307	88.287849	1367.000
FBtr0079894	2382	2200.307	22.212170	431.602
FBtr0331635	2356	2174.307	5.359162	102.903
FBtr0345615	2623	2441.307	4.876714	105.138
FBtr0071338	3399	3217.307	140.679907	3997.000
FBtr0334508	4486	4304.307	0.099204	3.771
FBtr0085746	3506	3324.307	0.041868	1.229
FBtr0085085	1541	1359.307	90.421549	1085.423
FBtr0085084	2075	1893.307	0.752207	12.577
FBtr0079304	905	723.512	0.000159	0.001
FBtr0079732	925	743.507	0.152302	1.000
FBtr0071108	3145	2963.307	9.671684	253.098
FBtr0340139	3231	3049.307	2.488312	67.006
FBtr0071107	3426	3244.307	36.687256	1051.107
FBtr0340138	4238	4056.307	1.585356	56.789
FBtr0309839	4403	4221.307	1.311829	48.903
FBtr0309836	4378	4196.307	1.430544	53.012
FBtr0309837	3952	3770.307	2.224864	74.078
FBtr0073144	4107	3925.307	150.920589	5231.566
FBtr0309838	4006	3824.307	2.204193	74.441
FBtr0075152	2917	2735.307	23.141747	559.000
FBtr0300092	607	425.672	0.029781	0.112
FBtr0073892	1096	914.307	0.000000	0.000
FBtr0343143	1534	1352.307	0.000000	0.000
FBtr0332630	1663	1481.307	0.512575	6.705
FBtr0332631	1364	1182.307	48.660175	508.058
FBtr0332632	5997	5815.307	10.332020	530.600
FBtr0301268	1587	1405.307	0.402892	5.000
FBtr0085909	2020	1838.307	0.369593	6.000
FBtr0080763	2304	2122.307	27.424917	514.000
FBtr0086733	1297	1115.307	33.708079	332.000
FBtr0087262	852	670.551	193.021250	1143.000
FBtr0303232	702	520.627	7.830084	36.000
FBtr0344155	6716	6534.307	10.457799	603.461
FBtr0070316	6065	5883.307	24.494889	1272.643
FBtr0344279	6745	6563.307	0.086266	5.000
FBtr0076133	3030	2848.307	0.397561	10.000
FBtr0082259	2901	2719.307	45.639695	1096.000
FBtr0079708	1718	1536.307	15.257477	207.000
FBtr0330181	847	665.563	0.087312	0.513
FBtr0074894	650	468.636	122.866737	508.487
FBtr0082726	2913	2731.307	3.451630	83.254
FBtr0331429	2603	2421.307	2.441368	52.203
FBtr0331428	2948	2766.307	4.761982	116.332
FBtr0082727	2606	2424.307	2.949165	63.139
FBtr0301219	3098	2916.307	4.390525	113.073
FBtr0088166	1239	1057.307	0.000000	0.000
FBtr0310646	1830	1648.307	1.912476	27.838
FBtr0073730	1370	1188.307	191.459347	2009.162
FBtr0079724	633	451.646	11.695977	46.649
FBtr0346454	899	717.512	3.467786	21.973
FBtr0100541	611	429.668	6947.978665	26363.378
FBtr0343865	1567	1385.307	0.075558	0.924
FBtr0079324	1294	1112.307	0.109506	1.076
FBtr0079598	1156	974.307	50.673511	436.000
FBtr0081220	1093	911.307	1.813037	14.591
FBtr0300823	1159	977.307	0.677294	5.845
FBtr0081221	1054	872.307	24.867170	191.560
FBtr0310645	979	797.449	8.604021	60.592
FBtr0081219	1084	902.307	0.553643	4.412
FBtr0075314	465	283.740	67.446107	169.000
FBtr0070136	2103	1921.307	5.889528	99.928
FBtr0070137	2193	2011.307	0.990207	17.588
FBtr0070135	2124	1942.307	13.962055	239.484
FBtr0076688	2391	2209.307	21.388632	417.300
FBtr0346546	2609	2427.307	0.872371	18.700
FBtr0302935	3103	2921.307	13.691421	353.212
FBtr0082329	3115	2933.307	6.207073	160.788
FBtr0344017	5279	5097.307	0.587491	26.445
FBtr0091678	6366	6184.307	8.163078	445.815
FBtr0344016	5395	5213.307	0.407720	18.771
FBtr0342985	4422	4240.307	4.520577	169.278
FBtr0071815	4360	4178.307	16.347125	603.186
FBtr0071816	4190	4008.307	4.548075	160.990
FBtr0071813	4216	4034.307	210.918500	7514.380
FBtr0342986	4124	3942.307	9.925556	345.553
FBtr0071814	4255	4073.307	4.825351	173.574
FBtr0083049	682	500.633	66.047135	292.000
FBtr0079593	751	569.606	0.652882	3.284
FBtr0332415	1011	829.307	5.399687	39.545
FBtr0345640	3934	3752.307	5.870685	194.535
FBtr0077562	3784	3602.307	53.327931	1696.465
FBtr0085387	5031	4849.307	7.627348	326.635
FBtr0085386	4880	4698.307	15.458034	641.365
FBtr0085614	355	173.831	10.669888	16.379
FBtr0303924	5093	4911.307	0.064840	2.812
FBtr0303923	5120	4938.307	0.141888	6.188
FBtr0300811	4420	4238.307	17.793945	666.000
FBtr0340626	2866	2684.307	0.028162	0.668
FBtr0340627	2995	2813.307	0.026763	0.665
FBtr0340628	2870	2688.307	0.028116	0.667
FBtr0087784	1976	1794.307	198.278585	3141.826
FBtr0332882	2246	2064.307	0.571817	10.424
FBtr0339391	1899	1717.307	36.513942	553.753
FBtr0084095	7188	7006.307	1.098840	67.988
FBtr0343807	7002	6820.307	0.361253	21.758
FBtr0343805	4551	4369.307	5.851169	225.769
FBtr0343806	4719	4537.307	14.711758	589.484
FBtr0086801	711	529.622	1.684908	7.880
FBtr0344145	6340	6158.307	0.007771	0.423
FBtr0100454	3868	3686.307	0.037598	1.224
FBtr0082255	6557	6375.307	0.016797	0.946
FBtr0082256	4226	4044.307	0.027794	0.993
FBtr0100455	2462	2280.307	0.020611	0.415
FBtr0088783	1907	1725.307	47.452850	723.000
FBtr0301333	1977	1795.307	0.000000	0.000
FBtr0332689	1974	1792.307	0.000000	0.000
FBtr0086107	5316	5134.307	48.851999	2215.000
FBtr0072159	694	512.628	1.546272	7.000
FBtr0076218	2574	2392.307	0.953681	20.148
FBtr0076219	2478	2296.307	50.735671	1028.852
FBtr0113346	1241	1059.307	0.106898	1.000
FBtr0100083	570	388.683	0.000000	0.000
FBtr0079765	644	462.641	0.244763	1.000
FBtr0071734	1182	1000.307	0.113203	1.000
FBtr0071191	1056	874.307	10.990002	84.854
FBtr0345988	1286	1104.307	2.168365	21.146
