Name	Length	EffectiveLength	TPM	NumReads
FBgn0036396	1352	1174.2	7.97847	63
FBgn0036641	893.09	715.546	24.3147	117
FBgn0027594	4503.79	4325.99	211.677	6158
FBgn0261954	7915.44	7737.64	59.3457	3088
FBgn0029987	639	461.609	0.644282	2
FBgn0031660	1138.56	960.76	124.75	806
FBgn0038619	935.92	758.387	16.4706	84
FBgn0001341	3680	3502.2	8.74675	206
FBgn0037541	7058.86	6881.06	30.7848	1424.53
FBgn0016701	1188.08	1010.36	63.2865	430
FBgn0039110	1769.58	1591.78	54.4635	583
FBgn0038839	2837.5	2659.7	0	0
FBgn0264307	3670.08	3492.27	11.5848	272.067
FBgn0263355	3606.85	3429.05	56.1841	1295.59
FBgn0032482	2180.37	2002.57	191.655	2580.99
FBgn0050082	843	665.502	1.11722	5
FBgn0033698	5896	5718.2	20.7262	797
FBgn0032240	530	352.676	133.859	317.471
FBgn0029925	1070	892.198	21.8339	131
FBgn0039017	1757	1579.2	7.43894	79
FBgn0259711	908	730.472	11.1964	55
FBgn0051140	6086.39	5908.59	8.40588	333.999
FBgn0036813	1221	1043.2	52.8844	371
FBgn0004379	2925.86	2748.06	22.7271	420
FBgn0036158	782	604.545	0	0
FBgn0031816	2033.26	1855.46	7.3732	92
FBgn0034923	1677.1	1499.3	24.1012	243
FBgn0039582	1151	973.198	0	0
FBgn0051635	6283.94	6106.14	12.6736	520.41
FBgn0263117	5200.16	5022.36	0.050076	1.692
FBgn0030259	717	539.572	0	0
FBgn0029858	1993.69	1815.89	12.6672	154.686
FBgn0260745	2901.71	2723.91	253.525	4644
FBgn0015791	1139.47	961.7	134.988	873
FBgn0051453	1588.42	1410.62	52.603	499
FBgn0025574	2100.74	1922.94	17.5542	227
FBgn0039637	3175.13	2997.33	106.914	2155
FBgn0023095	4761.79	4583.99	1.91394	59
FBgn0014022	1444	1266.2	16.5591	141
FBgn0035134	1243	1065.2	0.279203	2
FBgn0044826	3680.66	3502.86	76.5834	1804
FBgn0030937	1405	1227.2	0	0
FBgn0085213	715	537.573	0	0
FBgn0039875	2420.13	2242.32	69.765	1052
FBgn0037736	3954.88	3777.08	0.11811	3
FBgn0024732	2153	1975.2	19.4989	259
FBgn0053700	1116	938.198	0	0
FBgn0260747	999.251	821.656	292.283	1615
FBgn0038011	1767	1589.2	0	0
FBgn0066365	2733.69	2555.89	0.058815	1.011
FBgn0039863	5862.02	5684.22	38.3778	1467
FBgn0037721	827.287	649.797	0.915383	4
FBgn0036459	2408	2230.2	0	0
FBgn0038291	1731	1553.2	19.9139	208
FBgn0001114	3261.94	3084.13	1426.31	29582
FBgn0262894	324	146.846	0	0
FBgn0015772	4895.47	4717.67	15.3505	487
FBgn0030873	1723.06	1545.26	89.3033	928.001
FBgn0086675	6950.02	6772.22	0.261206	11.897
FBgn0038223	4226.07	4048.27	13.591	370
FBgn0027081	2328.73	2150.93	225.032	3255
FBgn0043458	3240.19	3062.39	62.5963	1289.11
FBgn0262010	471	293.72	1.51883	3
FBgn0259963	337	159.837	0	0
FBgn0010238	2156	1978.2	93.0618	1238
FBgn0034184	3162.66	2984.85	30.6887	616
FBgn0000018	1794	1616.2	22.1739	241
FBgn0032809	910	732.472	1.42111	7
FBgn0036605	513	335.687	0.885963	2
FBgn0052280	1126.54	948.74	33.2284	212
FBgn0000055	1096.33	918.531	0	0
FBgn0033657	3918	3740.2	0.159032	4
FBgn0035421	1684	1506.2	19.2519	195
FBgn0030666	1611.74	1433.94	1.82816	17.629
FBgn0011202	4208.17	4030.37	41.1387	1115
FBgn0050091	1681	1503.2	0	0
FBgn0033260	3386.79	3208.99	37.4424	808
FBgn0283427	8599.13	8421.33	804.23	45545
FBgn0033740	2224.45	2046.64	17.0744	235
FBgn0011725	2792.1	2614.29	32.0056	562.68
FBgn0034377	761	583.553	1.0193	4
FBgn0284248	676.482	499.071	754.732	2533
FBgn0040674	712.5	535.081	0	0
FBgn0036323	1637	1459.2	0	0
FBgn0038260	1973	1795.2	4.05886	49
FBgn0034617	1987	1809.2	10.6851	130
FBgn0262018	7549.5	7371.7	0.040345	2
FBgn0031873	840	662.506	15.9364	71
FBgn0032366	866	688.482	0	0
FBgn0035241	4611.75	4433.95	1.40952	42.028
FBgn0260049	2271.12	2093.32	153.014	2154
FBgn0015558	4278.25	4100.44	0.950574	26.212
FBgn0267875	162	29.422	0	0
FBgn0003870	4240.52	4062.72	40.8477	1116
FBgn0053061	1277.9	1100.1	0.135173	1
FBgn0041181	4928	4750.2	0	0
FBgn0039778	933	755.467	0	0
FBgn0014455	1600.35	1422.54	233.396	2232.75
FBgn0030462	936.667	759.12	0	0
FBgn0051832	762	584.553	0	0
FBgn0000259	1612.68	1434.96	120.522	1163.01
FBgn0261581	717.5	540.079	0	0
FBgn0039271	836	658.507	9.7102	43
FBgn0031463	1194	1016.2	0	0
FBgn0014006	4619.26	4441.46	33.1794	991
FBgn0037150	1456	1278.2	14.3096	123
FBgn0030294	1628	1450.2	16.6115	162
FBgn0036039	2150.89	1973.09	14.5413	192.944
FBgn0029676	2023.42	1845.62	63.183	784.192
FBgn0037475	1444.5	1266.7	0	0
FBgn0052076	1529	1351.2	27.2931	248
FBgn0058354	1400	1222.2	2.76072	22.69
FBgn0033738	3626.46	3448.66	37.6149	872.349
FBgn0064126	1582.2	1404.4	33.6864	318.146
FBgn0039115	970	792.429	17.9607	95.711
FBgn0010356	2362	2184.2	20.901	307
FBgn0051100	2434.9	2257.1	0.131765	2
FBgn0263249	318	140.848	0	0
FBgn0039635	1216.06	1038.35	183.453	1281
FBgn0050010	760.654	583.199	5.60953	22
FBgn0034495	1429	1251.2	17.7642	149.469
FBgn0005617	3878.48	3700.68	36.5663	910
FBgn0030703	1444.71	1266.91	125.591	1070
FBgn0036574	4109.74	3931.94	17.1675	453.936
FBgn0038742	1418	1240.2	69.064	576
FBgn0003162	1638.95	1461.15	5.29211	52
FBgn0046999	672	494.59	0.30066	1
FBgn0037345	831	653.509	15.2456	67
FBgn0037050	1519.85	1342.05	11.9667	108
FBgn0029783	1128.26	950.455	8.13565	52
FBgn0261269	3811.67	3633.87	4.50136	110
FBgn0264270	2352.28	2174.48	46.7107	683.048
FBgn0259822	4738.89	4561.08	0.078914	2.42
FBgn0034035	1562	1384.2	26.9647	251
FBgn0039270	868	690.48	14.4293	67
FBgn0031626	1990	1812.2	0	0
FBgn0051324	1968.92	1791.12	47.2668	569.325
FBgn0260858	1469	1291.2	47.4487	412
FBgn0031874	1710.58	1532.78	6.60583	68.091
FBgn0262719	7923.18	7745.38	0.576763	30.041
FBgn0082831	6728.91	6551.1	32.4141	1428
FBgn0259239	3651.66	3473.86	0.34245	8
FBgn0036146	755	577.555	5.92181	23
FBgn0035073	3322	3144.2	14.0691	297.478
FBgn0020371	789	611.535	0	0
FBgn0032845	1558.28	1380.48	6.46311	60
FBgn0283651	4290.89	4113.09	1.59097	44.007
FBgn0267824	2632	2454.2	55.1381	910
FBgn0069973	897.824	720.29	22.503	109
FBgn0036301	1709	1531.2	17.3837	179
FBgn0265048	4744	4566.2	214.089	6574
FBgn0261057	237.5	61.243	0	0
FBgn0052564	1448	1270.2	0.117071	1
FBgn0030797	1165.33	987.734	15.262	101.375
FBgn0001296	2215.64	2037.83	4.3053	59
FBgn0259972	1093	915.198	0.324964	2
FBgn0053986	871	693.478	0	0
FBgn0032435	2743	2565.2	0.115939	2
FBgn0033905	1169.2	991.4	17.3992	116
FBgn0029539	639.5	462.111	0	0
FBgn0030502	2962.35	2784.54	105.471	1975
FBgn0032554	1230	1052.34	0	0
FBgn0036410	2258.29	2080.49	1.00065	13.999
FBgn0025390	6135.39	5957.59	2.59098	103.804
FBgn0038394	1047	869.198	0.342162	2
FBgn0029715	1083.83	906.032	78.288	477
FBgn0034911	6361	6183.2	0.192397	8
FBgn0026063	2066	1888.2	0.253361	3.217
FBgn0032375	787.589	610.128	0.243724	1
FBgn0033665	1878	1700.2	12.682	145
FBgn0085380	3223	3045.2	0	0
FBgn0037493	813	635.524	0	0
FBgn0053701	315	137.85	0	0
FBgn0032189	1259	1081.2	14.5788	106
FBgn0033726	683	505.586	0	0
FBgn0037526	2210.89	2033.09	8.14962	111.423
FBgn0028902	2093.51	1915.71	0.232869	3
FBgn0050289	1164	986.198	0.150784	1
FBgn0038131	1100	922.198	0.023481	0.146
FBgn0004910	1486.26	1308.56	0.113639	1.001
FBgn0037715	1038.5	860.696	24.7063	143.001
FBgn0038151	1571	1393.2	0	0
FBgn0005391	1583.02	1405.22	0.317466	3
FBgn0265416	5854.08	5676.27	0.131543	5.021
FBgn0033115	1348.68	1170.88	12.0651	95
FBgn0029587	2518.19	2340.39	1.79509	28.252
FBgn0034300	5049.33	4871.52	14.8046	485
FBgn0265464	2788	2610.2	7.69996	135.158
FBgn0036112	761	583.553	0	0
FBgn0262730	8084.31	7906.51	27.2944	1451.24
FBgn0262512	659	481.594	84.295	273
FBgn0015279	4419.01	4241.21	57.8865	1651
FBgn0039831	2812.73	2634.92	80.9836	1434.98
FBgn0261673	1874.94	1697.14	1.13906	13
FBgn0026570	1233.94	1056.14	47.3084	336
FBgn0031574	3474.16	3296.36	7.39826	164
FBgn0036761	1785.75	1607.95	57.1527	618
FBgn0085385	5875	5697.2	0.010557	0.404
FBgn0027296	2063	1885.2	12.6996	161
FBgn0033259	2863	2685.2	35.8301	647
FBgn0033616	1893	1715.2	11.5308	133
FBgn0030224	1034	856.198	0	0
FBgn0016685	917.221	739.686	338.343	1683
FBgn0003888	2516.6	2338.8	249.528	3924.56
FBgn0025381	2138.65	1960.85	370.443	4884.79
FBgn0052667	368	190.822	2.33783	3
FBgn0031771	1553.94	1376.14	139.071	1287
FBgn0042133	1168	990.198	4.95578	33
FBgn0028546	1069.13	891.333	75.2414	451
FBgn0037620	1159	981.198	3.03105	20
FBgn0086710	477.148	299.862	3038.9	6128
FBgn0036028	1427	1249.2	9.52312	80
FBgn0000046	1655.99	1478.18	1.12322	11.166
FBgn0034568	3383.35	3205.55	0.231947	5
FBgn0035464	2237.86	2060.06	49.879	691
FBgn0032331	1716	1538.2	0.773389	8
FBgn0261380	1356	1178.2	27.0095	214
FBgn0039196	1506	1328.2	0	0
FBgn0051683	1875.62	1697.82	4.62735	52.833
FBgn0011754	2731.32	2553.52	22.5197	386.705
FBgn0003250	1349	1171.2	0.126967	1
FBgn0028872	1850.33	1672.53	0	0
FBgn0003975	3463	3285.2	0.26004	5.745
FBgn0040751	379	201.815	19.1575	26
FBgn0039958	2048.01	1870.21	31.9473	401.795
FBgn0034201	1894.81	1717.16	0.23201	2.679
FBgn0032390	851.812	674.309	49.1774	223
FBgn0031144	1994.49	1816.69	42.0729	514
FBgn0037481	943	765.466	20.7864	107
FBgn0033457	1056.78	878.976	20.8089	123
FBgn0037974	1270.52	1092.72	28.0008	205.758
FBgn0038033	1754	1576.2	0.139684	1.481
FBgn0029689	2699	2521.2	12.8579	218
FBgn0036784	2074	1896.2	0	0
FBgn0085458	750	572.559	0	0
FBgn0033787	1157.83	980.032	3.94506	26
FBgn0031955	5711.22	5533.41	0.349358	13
FBgn0054011	1090	912.198	0	0
FBgn0051092	3957.91	3780.11	1.53758	39.085
FBgn0003218	5056.07	4878.27	17.8983	587.16
FBgn0029687	2574.61	2396.8	80.4091	1296.04
FBgn0033460	4661.13	4483.32	57.6461	1738
FBgn0039664	1417.71	1239.9	8.28899	69.114
FBgn0037802	1114	936.198	8.10071	51
FBgn0014002	2080.26	1902.46	822.114	10517.9
FBgn0051454	1736	1558.2	0.095433	1
FBgn0046886	1227	1049.2	0	0
FBgn0261060	329	151.843	0	0
FBgn0039349	1858.12	1680.32	22.0357	249.001
FBgn0036230	922.5	744.969	0	0
FBgn0085599	1023	845.198	11.7306	66.674
FBgn0030292	477	299.714	69.4609	140
FBgn0039132	1040.62	862.935	78.5791	456
FBgn0032790	1215	1037.2	12.7599	89
FBgn0029996	2521.83	2344.03	57.4752	905.99
FBgn0264830	262	84.888	0	0
FBgn0083972	706	528.577	1.96929	7
FBgn0052221	1606	1428.2	9.47487	91
FBgn0061209	595	417.645	0.12566	0.353
FBgn0019938	5078	4900.2	34.1093	1124
FBgn0029920	757	579.554	0.256582	1
FBgn0259728	885	707.473	9.52874	45.334
FBgn0052732	2189	2011.2	15.2582	206.366
FBgn0030164	1289.75	1111.95	0	0
FBgn0033785	1901.02	1723.22	7.10896	82.381
FBgn0250839	1017.75	840.087	0	0
FBgn0267887	453	275.733	0	0
FBgn0267365	936	758.467	26.0757	133
FBgn0032150	1063.11	885.371	6.21437	37
FBgn0035360	1723.53	1545.73	1.25955	13.093
FBgn0035833	3722	3544.2	17.3282	413
FBgn0034849	777.361	599.907	53.6959	216.623
FBgn0035041	2875.31	2697.51	0.098263	1.783
FBgn0037067	876	698.476	0	0
FBgn0263197	5925.52	5747.72	95.4142	3687.98
FBgn0033724	651.268	473.869	14.7489	47
FBgn0265201	476	298.715	1.54815	3.11
FBgn0031690	1768.92	1591.12	0.093459	1
FBgn0035009	576	398.653	0	0
FBgn0052601	967	789.431	0.094184	0.5
FBgn0033996	1961.73	1783.93	18.4219	221
FBgn0034437	2768	2590.2	0.05741	1
FBgn0031247	748	570.56	17.4192	66.836
FBgn0039552	649	471.604	0	0
FBgn0030990	2036.31	1858.51	130.34	1629
FBgn0015925	2004.37	1826.56	31.8319	391
FBgn0029959	1179.59	1001.78	33.6955	227
FBgn0001276	727	549.568	20.8348	77
FBgn0036277	437	259.749	84.7283	148
FBgn0052643	548	370.667	0	0
FBgn0263782	3818	3640.2	12.7901	313.098
FBgn0035695	4208	4030.2	0.332075	9
FBgn0034138	627.086	449.711	3303.67	9991
FBgn0035997	3195.73	3017.93	30.7958	625
FBgn0028541	2464.71	2286.91	71.8513	1105
FBgn0053666	666	488.591	0	0
FBgn0051860	2260.5	2082.7	0	0
FBgn0035312	1183	1005.2	26.118	176.551
FBgn0036236	1075	897.198	0.000296	0.002
FBgn0259735	6472.94	6295.14	177.68	7521.82
FBgn0037094	3105.98	2928.17	49.5648	976
FBgn0051953	715	537.573	0.260938	0.943
FBgn0029523	2309	2131.2	0.894342	12.818
FBgn0035374	1144	966.198	56.7911	369
FBgn0034514	440	262.746	0	0
FBgn0038934	4896.2	4718.39	0.157578	5
FBgn0036360	2534	2356.2	0.063112	1
FBgn0014465	1978.24	1800.46	0.412958	5
FBgn0038471	1102	924.198	23.8132	148
FBgn0038047	1623	1445.2	4.93895	48
FBgn0064237	1495	1317.2	0	0
FBgn0032036	2418.89	2241.09	392.81	5920
FBgn0038207	740	562.561	0.528665	2
FBgn0259821	4377.35	4199.55	2.83275	79.999
FBgn0032084	1511.65	1333.84	2.22969	20
FBgn0014427	1176	998.198	11.1729	75
FBgn0031257	2624.79	2446.99	57.3668	944
FBgn0041094	2291.06	2113.25	101.331	1440.03
FBgn0033988	2216	2038.2	40.5744	556.132
FBgn0001986	3585	3407.2	43.6875	1001
FBgn0032078	1998.84	1821.04	219.906	2693
FBgn0038551	1645	1467.2	31.8245	314
FBgn0000808	2015.56	1837.76	7.04624	87.081
FBgn0036895	3746	3568.2	0.083349	2
FBgn0266455	280	102.873	0	0
FBgn0031575	2698.36	2520.55	12.3302	209
FBgn0033880	1145	967.198	4.3049	28
FBgn0051661	1341	1163.2	0	0
FBgn0283476	12442	12264.2	0.084875	7
FBgn0032882	1961	1783.2	38.6283	463.218
FBgn0025700	893.113	715.58	109.93	529
FBgn0039811	514	336.687	0	0
FBgn0086447	414.806	237.584	34.4242	55
FBgn0000463	4766.98	4589.17	0.131871	4.071
FBgn0034748	1924	1746.2	16.9465	199
FBgn0042138	1247.02	1069.22	102.638	738
FBgn0017556	1210.6	1032.79	9.4e-05	0
FBgn0267423	640	462.609	0	0
FBgn0052843	3276.48	3098.68	0.047989	1
FBgn0250827	860	682.483	0.217885	1
FBgn0023536	2345	2167.2	3.91108	57
FBgn0263236	3152.74	2974.94	1.14966	23
FBgn0039379	1894	1716.2	33.7923	390
FBgn0263842	318	140.848	0	0
FBgn0259676	1753	1575.2	26.4328	280
FBgn0050005	887	709.473	36.9769	176.419
FBgn0036842	2790.1	2612.3	38.8223	682
FBgn0026718	1573.24	1395.43	3.83631	36
FBgn0034061	656	478.595	37.2849	120
FBgn0038877	2124	1946.2	54.2863	710.489
FBgn0262588	777	599.548	18.85	76
FBgn0264979	1349.69	1171.89	15.227	120
FBgn0010772	3248.88	3071.08	35.8796	740.999
FBgn0034127	2103	1925.2	1.08137	14
FBgn0261850	2797	2619.2	22.3691	394
FBgn0037853	1642	1464.2	91.2004	898
FBgn0038851	978	800.419	3.15829	17
FBgn0083942	556	378.664	0	0
FBgn0004915	1414.37	1236.57	32.9719	274.184
FBgn0265630	6021.01	5843.21	33.0072	1297
FBgn0034870	870	692.479	0	0
FBgn0036483	4066.02	3888.22	9.71411	254
FBgn0026869	6356.82	6179.02	41.8489	1738.94
FBgn0051404	981	803.419	0	0
FBgn0050446	2303	2125.2	0.4898	7
FBgn0033020	668.938	491.528	1.21013	4
FBgn0036450	2644	2466.2	40.2781	668
FBgn0085479	1472	1294.2	0.5745	5
FBgn0037045	1081	903.198	7.57348	46
FBgn0030114	2681.33	2503.53	52.7448	887.999
FBgn0046685	2895	2717.2	45.2042	826
FBgn0031951	1192	1014.2	31.3515	213.825
FBgn0030310	737.947	560.499	326.59	1231
FBgn0032251	1047.4	869.599	11.9701	70
FBgn0036009	1497	1319.2	0	0
FBgn0039266	1631.86	1454.06	49.8044	487
FBgn0034194	1754.12	1576.32	25.848	274
FBgn0004554	569.5	392.157	0	0
FBgn0003360	1637.97	1460.17	400.744	3935.05
FBgn0030320	3587.48	3409.68	20.4977	470
FBgn0261639	849	671.497	10.1586	45.873
FBgn0030812	4539.54	4361.73	53.696	1575
FBgn0052091	2967	2789.2	1.66358	31.203
FBgn0039183	3126.82	2949.02	29.4984	585
FBgn0000299	5701.11	5523.31	816.89	30341.9
FBgn0004892	2611	2433.2	0.061114	1
FBgn0038602	615	437.635	0.339788	1
FBgn0037260	1785	1607.2	0.675469	7.301
FBgn0052668	2676	2498.2	0.535718	9
FBgn0001250	5711.33	5533.53	0.77932	29.001
FBgn0036795	1548	1370.2	0	0
FBgn0015321	1154.06	976.263	60.4706	396.999
FBgn0030202	348	170.832	0	0
FBgn0030244	982.637	804.965	0.554198	3
FBgn0039501	2472	2294.2	6.93543	107
FBgn0038127	935	757.467	0	0
FBgn0003129	2566	2388.2	0	0
FBgn0033100	554.869	377.532	30.7228	78
FBgn0030832	708	530.576	0	0
FBgn0264738	1067	889.198	0	0
FBgn0036302	2080.26	1902.45	82.0721	1050
FBgn0011205	2008.99	1831.19	59.2757	729.946
FBgn0028700	1279.03	1101.23	35.0422	259.506
FBgn0039927	3428.51	3250.71	7.1862	157.094
FBgn0038079	782.997	605.533	0.736722	3
FBgn0040066	1672.11	1494.31	62.299	626.038
FBgn0030833	3819.89	3642.09	4.57286	112
FBgn0036656	1409.81	1232.02	0.717659	5.946
FBgn0053531	4276.65	4098.85	0.217676	6
FBgn0033982	2804.61	2626.81	0.516965	9.132
FBgn0085237	380	202.815	0	0
FBgn0052086	1523.55	1345.74	0.110499	1
FBgn0284247	12278.6	12100.8	0.024577	2
FBgn0039434	1030	852.198	0	0
FBgn0051933	2076	1898.2	0	0
FBgn0038830	670	492.591	20.226	67
FBgn0035294	1682	1504.2	85.8774	868.688
FBgn0040793	417	239.77	401.263	647
FBgn0014179	2032.52	1854.72	0.080175	1
FBgn0031145	841.532	664.062	265.409	1185.23
FBgn0033234	2014.91	1837.11	1.81931	22.476
FBgn0040343	743.5	566.055	0	0
FBgn0050491	1259.35	1081.54	3.90753	28.421
FBgn0034420	3262.72	3084.92	147.743	3065
FBgn0054008	715	537.573	3.31943	12
FBgn0037297	1596.06	1418.26	20.0262	191
FBgn0031725	2661.5	2483.7	0	0
FBgn0039307	1248	1070.2	0	0
FBgn0035435	1103	925.198	10.7686	67
FBgn0013810	12202	12024.2	3.28962	266
FBgn0003963	4649.11	4471.31	81.1809	2441
FBgn0030494	858	680.485	0.437051	2
FBgn0039055	3473	3295.2	30.7317	681
FBgn0040308	1047.28	869.478	64.1347	375
FBgn0039620	2274	2096.2	1.48973	21
FBgn0015765	1460.83	1283.03	17.2692	148.999
FBgn0031270	687.158	509.742	3.50067	12
FBgn0029795	1465.29	1287.49	2.07897	18
FBgn0030049	4134.79	3956.99	76.8511	2045.01
FBgn0052702	11349	11171.2	6.22969	468
FBgn0032938	3296.07	3118.27	44.3972	931
FBgn0037760	4690.73	4512.93	49.8211	1512
FBgn0259832	474	296.716	15.536	31
FBgn0020440	4593.77	4415.97	17.5441	521
FBgn0004590	639	461.609	0	0
FBgn0024941	4479.47	4301.67	0.069138	2
FBgn0035084	1250.66	1072.86	17.3358	125.074
FBgn0038752	2194	2016.2	0.073754	1
FBgn0051643	2890	2712.2	0	0
FBgn0030746	3803.68	3625.88	1.35537	33.048
FBgn0015714	1558.47	1380.67	81.8416	759.876
FBgn0037506	1426	1248.2	0.595672	5
FBgn0266977	516	338.685	0	0
FBgn0035077	1165	987.198	0.532129	3.533
FBgn0053109	1025	847.198	0.175524	1
FBgn0002933	523	345.68	0	0
FBgn0085331	825	647.515	0	0
FBgn0261584	1720	1542.19	13.4992	140
FBgn0033362	2137.03	1959.23	8.95605	118
FBgn0030575	1368.08	1190.28	3.24823	26
FBgn0015572	1749	1571.2	0.28393	3
FBgn0013276	2375	2197.2	8.78231	129.765
FBgn0032613	2123	1945.2	24.0806	315
FBgn0036225	1146	968.198	0	0
FBgn0052208	514	336.687	0.010174	0.023
FBgn0017567	819	641.518	157.16	678
FBgn0014388	3447.15	3269.35	802.427	17641.9
FBgn0046763	1934	1756.2	113.632	1342
FBgn0037061	627	449.625	20.8358	63
FBgn0030941	2416.13	2238.33	69.7567	1050
FBgn0029809	1433	1255.2	0.11847	1
FBgn0053120	2301	2123.2	1.1206	16
FBgn0015614	1282.24	1104.43	85.0367	631.577
FBgn0033498	1268	1090.2	0.1364	1
FBgn0022224	396	218.799	21.0687	31
FBgn0033729	794.5	616.936	0	0
FBgn0260453	2030.18	1852.38	0.160553	2
FBgn0039160	1362	1184.2	70.3848	560.509
FBgn0032750	1371	1193.2	7.60217	61
FBgn0262738	7041.83	6864.03	20.8835	963.967
FBgn0033979	1769.47	1591.67	0.840832	9
FBgn0032651	1360	1182.2	0	0
FBgn0050376	941	763.466	0	0
FBgn0039495	1455	1277.2	0.582146	5
FBgn0041105	2454	2276.2	0.130659	2
FBgn0283627	1560	1382.2	0	0
