Name	Length	EffectiveLength	TPM	NumReads
FBgn0039349	1857.79	1676.1	23.511	348
FBgn0036230	922.5	741.007	0	0
FBgn0085599	1023	841.307	13.4797	100.148
FBgn0030292	477	295.731	63.5626	166
FBgn0039132	1032.52	850.908	58.4215	439
FBgn0032790	1215	1033.31	14.1368	129
FBgn0029996	2590.17	2408.48	40.763	867
FBgn0264830	262	80.891	0	0
FBgn0083972	706	524.626	3.8852	18
FBgn0052221	1606	1424.31	11.7665	148
FBgn0061209	595	413.676	0.075712	0.277
FBgn0019938	5078	4896.31	27.6601	1196
FBgn0029920	757	575.606	0.002845	0.014
FBgn0259728	885	703.517	13.4754	83.719
FBgn0052732	2189	2007.31	16.3437	289.716
FBgn0030164	1289.75	1108.06	0	0
FBgn0033785	1901.63	1719.94	9.17636	139.378
FBgn0250839	1002.19	820.615	0.137991	1.001
FBgn0267887	453	271.746	0.000123	0
FBgn0267365	936	754.502	24.9137	166
FBgn0032150	1075.23	893.557	4.81561	38
FBgn0035360	1631.15	1449.45	1.49269	19.106
FBgn0035833	3722	3540.31	16.6323	520
FBgn0034849	774.367	592.967	70.6327	369.868
FBgn0035041	2875.1	2693.4	0.336341	8
FBgn0037067	876	694.52	0	0
FBgn0263197	5869.68	5687.99	70.6342	3548
FBgn0033724	652.797	471.431	53.3244	222
FBgn0265201	476	294.732	1.59047	4.14
FBgn0031690	1669.26	1487.57	0.761224	10.001
FBgn0035009	576	394.679	0	0
FBgn0052601	967	785.463	0	0
FBgn0033996	1957.75	1776.05	18.5536	291.001
FBgn0034437	2768	2586.31	0.087567	2
FBgn0031247	748	566.607	26.1636	130.915
FBgn0039552	649	467.636	0	0
FBgn0030990	2055.17	1873.48	118.286	1957
FBgn0015925	2002.27	1820.58	34.3959	553
FBgn0029959	1169.66	987.97	31.978	279
FBgn0001276	727	545.619	24.9047	120
FBgn0036277	437	255.759	120.871	273
FBgn0052643	548	366.686	0	0
FBgn0263782	3818	3636.31	11.7089	376
FBgn0035695	4236.34	4054.64	0.055856	2
FBgn0034138	627.224	445.876	3666.51	14437
FBgn0035997	3198.42	3016.73	22.2967	594
FBgn0028541	2463.86	2282.17	71.0039	1431
FBgn0053666	666	484.634	0	0
FBgn0051860	2260.5	2078.81	0	0
FBgn0035312	1183	1001.31	16.8747	149.215
FBgn0036236	1075	893.307	0.127281	1.004
FBgn0259735	6324.9	6143.2	135.941	7374.88
FBgn0037094	3105	2923.31	44.8564	1158
FBgn0051953	715	533.622	3.31666	15.629
FBgn0029523	2309	2127.31	1.25869	23.646
FBgn0035374	1144	962.307	67.5443	574
FBgn0034514	440	258.756	0	0
FBgn0038934	4998.81	4817.12	0.094031	4
FBgn0036360	2534	2352.31	0	0
FBgn0014465	1051.87	870.409	0.130857	1.006
FBgn0038471	1102	920.307	21.1634	172
FBgn0038047	1623	1441.31	4.24256	54
FBgn0064237	1495	1313.31	0.172446	2
FBgn0032036	2398.93	2217.24	258.779	5067
FBgn0038207	740	558.609	0	0
FBgn0259821	4371.37	4189.68	4.51363	167
FBgn0032084	1431.76	1250.07	1.90229	21
FBgn0014427	1176	994.307	12.983	114
FBgn0031257	2617.94	2436.25	55.7299	1199
FBgn0041094	2289.33	2107.64	75.0236	1396.38
FBgn0033988	2216	2034.31	35.5136	638
FBgn0001986	3585	3403.31	36.6999	1103
FBgn0032078	1985.21	1803.52	295.225	4702
FBgn0038551	1645	1463.31	26.6977	345
FBgn0000808	1967.65	1785.95	6.9745	110
FBgn0036895	3746	3564.31	0.06354	2
FBgn0266455	280	98.875	0	0
FBgn0031575	2409.87	2228.17	13.4625	264.901
FBgn0033880	1145	963.307	3.64407	31
FBgn0051661	1341	1159.31	0	0
FBgn0283476	12442	12260.3	0.009236	1
FBgn0032882	1961	1779.31	46.0596	723.736
FBgn0025700	892.245	710.757	166.33	1044
FBgn0039811	514	332.701	0	0
FBgn0086447	408.11	226.905	43.7461	87.658
FBgn0000463	4781.37	4599.67	0.125049	5.08
FBgn0034748	1924	1742.31	19.0429	293
FBgn0042138	1252.27	1070.58	90.4351	855
FBgn0017556	1211.5	1029.81	0	0
FBgn0267423	640	458.643	0	0
FBgn0052843	3276.48	3094.79	0.053753	1.469
FBgn0250827	860	678.536	0.33377	2
FBgn0023536	2345	2163.31	3.55944	68
FBgn0263236	3111.03	2929.34	1.12104	28.999
FBgn0039379	1894	1712.31	42.7871	647
FBgn0263842	318	136.846	0	0
FBgn0259676	1753	1571.31	19.674	273
FBgn0050005	887	705.516	35.694	222.388
FBgn0036842	2788.09	2606.39	39.5359	910
FBgn0026718	1519.08	1337.38	4.31821	51
FBgn0034061	656	474.634	49.1472	206
FBgn0038877	2124	1942.31	36.6137	628.017
FBgn0262588	777	595.599	18.8223	99
FBgn0264979	1381	1199.3	11.1415	118
FBgn0010772	3249.01	3067.32	31.0476	841
FBgn0034127	2103	1921.31	0.353627	6
FBgn0261850	2797	2615.31	25.7623	595
FBgn0037853	1642	1460.31	105.925	1366
FBgn0038851	978	796.45	2.13267	15
FBgn0083942	556	374.684	0	0
FBgn0004915	1412.3	1230.61	45.6533	496.136
FBgn0265630	6015.8	5834.11	26.1447	1347
FBgn0034870	870	688.526	0.164464	1
FBgn0036483	4063.1	3881.41	9.18992	315
FBgn0026869	6323.4	6141.71	30.9455	1678.4
FBgn0051404	981	799.447	0	0
FBgn0050446	2303	2121.31	0.320286	6
FBgn0033020	669.473	488.107	0.231993	1
FBgn0036450	2644	2462.31	42.9991	935
FBgn0085479	1472	1290.31	0.26328	3
FBgn0037045	1081	899.307	12.088	96
FBgn0030114	2654.21	2472.52	39.2951	858
FBgn0046685	2895	2713.31	48.3281	1158
FBgn0031951	1176.71	995.016	32.1698	282.675
FBgn0030310	741.514	560.117	425.159	2103
FBgn0032251	1034.39	852.693	10.4912	79
FBgn0036009	1497	1315.31	0.086092	1
FBgn0039266	1547.7	1366.01	56.4527	681
FBgn0034194	1754.82	1573.13	26.6335	370
FBgn0004554	569.5	388.182	0	0
FBgn0003360	1714.91	1533.21	47.2561	639.836
FBgn0030320	3600.84	3419.14	20.8317	629
FBgn0261639	849	667.559	6.26663	36.943
FBgn0030812	4530.03	4348.34	41.3009	1585.96
FBgn0052091	2967	2785.31	1.38228	34
FBgn0039183	3133.27	2951.58	32.9114	857.848
FBgn0000299	5698.28	5516.59	1067.82	52021
FBgn0004892	2611	2429.31	0.046613	1
FBgn0038602	615	433.665	0.261117	1
FBgn0037260	1785	1603.31	0.918157	13
FBgn0052668	2676	2494.31	0.680976	15
FBgn0001250	5702.3	5520.61	0.780661	38.059
FBgn0036795	1548	1366.31	0	0
FBgn0015321	1146.97	965.28	68.392	582.999
FBgn0030202	348	166.833	0	0
FBgn0030244	967.414	785.871	2.16138	15
FBgn0039501	2472	2290.31	7.56464	153
FBgn0038127	935	753.503	0	0
FBgn0003129	2566	2384.31	0.047493	1
FBgn0033100	547.828	366.514	41.4004	134
FBgn0030832	708	526.624	0	0
FBgn0264738	1067	885.307	0	0
FBgn0036302	2212.78	2031.09	63.892	1146
FBgn0011205	1944.1	1762.41	58.5212	910.813
FBgn0028700	1278.15	1096.46	37.5161	363.261
FBgn0039927	3409.91	3228.21	6.66975	190.143
FBgn0038079	689.714	508.335	0.445523	2
FBgn0040066	1650.11	1468.42	56.217	729
FBgn0030833	3835.36	3653.67	3.65715	118
FBgn0036656	1426.34	1244.65	1.109	12.19
FBgn0053531	4551.69	4370	0.10365	4
FBgn0033982	3104.49	2922.8	0.516868	13.341
FBgn0085237	380	198.821	0	0
FBgn0052086	1524	1342.31	0	0
FBgn0284247	12280.5	12098.8	0	0
FBgn0039434	1030	848.307	0.133486	1
FBgn0051933	2076	1894.31	0	0
FBgn0038830	670	488.634	18.3077	79
FBgn0035294	1682	1500.31	80.8354	1071.01
FBgn0040793	417	235.782	511.482	1065
FBgn0014179	2025.98	1844.29	0.184197	3
FBgn0031145	829.028	647.619	283.557	1621.7
FBgn0033234	1977.27	1795.57	0.827264	13.118
FBgn0040343	579.932	398.598	0.284089	1
FBgn0050491	1217.8	1036.11	3.96517	36.281
FBgn0034420	3250.14	3068.45	123.923	3358
FBgn0054008	715	533.622	6.80254	32.056
FBgn0037297	1594.08	1412.38	21.4067	267
FBgn0031725	2617.8	2436.11	0.046483	1
FBgn0039307	1248	1066.31	0	0
FBgn0035435	1103	921.307	9.95568	81
FBgn0013810	12202	12020.3	3.59864	382
FBgn0003963	4700.29	4518.6	80.9699	3231
FBgn0030494	858	676.537	0.167378	1
FBgn0039055	3473	3291.31	28.5906	831
FBgn0040308	1040.67	858.98	90.8294	689
FBgn0039620	2274	2092.31	1.35302	25
FBgn0015765	1453.59	1271.9	20.2989	228
FBgn0031270	686.784	505.416	6.27336	28
FBgn0029795	1576.99	1395.29	0.892725	11
FBgn0030049	4105.37	3923.68	63.9807	2216.93
FBgn0052702	11349	11167.3	6.15504	607
FBgn0032938	3687.38	3505.69	43.5742	1349
FBgn0037760	4638.98	4457.29	33.7887	1330
FBgn0259832	474	292.734	13.9258	36
FBgn0020440	4551.86	4370.17	14.8732	573.999
FBgn0004590	639	457.643	0	0
FBgn0024941	3599.78	3418.09	0.066258	2
FBgn0035084	1479.43	1297.74	7.32964	84
FBgn0038752	2194	2012.31	0	0
FBgn0051643	2890	2708.31	0	0
FBgn0030746	3778.83	3597.14	0.786998	25.001
FBgn0015714	1563.62	1381.93	63.1649	770.852
FBgn0037506	1426	1244.31	0.273013	3
FBgn0266977	516	334.7	0	0
FBgn0035077	1165	983.307	0.545336	4.735
FBgn0053109	1025	843.307	0.134278	1
FBgn0002933	523	341.695	0	0
FBgn0085331	825	643.572	0	0
FBgn0261584	1689.41	1507.72	2.9291	39
FBgn0033362	2188.41	2006.71	3.78077	67
FBgn0030575	1409.71	1228.02	4.42615	48
FBgn0015572	1749	1567.31	0.577998	8
FBgn0013276	2375	2193.31	12.3027	238.292
FBgn0032613	2123	1941.31	21.2323	364
FBgn0036225	1146	964.307	0	0
FBgn0052208	514	332.701	0.009013	0.026
FBgn0017567	819	637.575	168.904	951
FBgn0014388	3416.48	3234.79	586.047	16741.3
FBgn0046763	1934	1752.31	90.105	1394.34
FBgn0037061	627	445.653	22.3603	88
FBgn0030941	2416.57	2234.88	55.9885	1105
FBgn0029809	1433	1251.31	0.090495	1
FBgn0053120	2301	2119.31	1.28235	24
FBgn0015614	1262.5	1080.81	82.0945	783.56
FBgn0033498	1268	1086.31	0.104241	1
FBgn0022224	396	214.809	41.6453	79
FBgn0033729	794.5	612.998	0	0
FBgn0260453	1568.85	1387.15	0.571431	7
FBgn0039160	1362	1180.31	68.5783	714.812
FBgn0032750	1371	1189.31	11.4256	120
FBgn0262738	7035.65	6853.96	17.5066	1059.63
FBgn0033979	1744.49	1562.8	0.655891	9.051
FBgn0032651	1360	1178.31	0	0
FBgn0050376	941	759.5	0	0
FBgn0039495	1455	1273.31	0.266795	3
FBgn0041105	2454	2272.31	0.199335	4
