Name	Length	EffectiveLength	TPM	NumReads
FBtr0344898	1082	904.198	0.000000	0.000
FBtr0086817	1175	997.198	0.000000	0.000
FBtr0333271	5146	4968.198	0.537126	17.945
FBtr0072639	5149	4971.198	0.553841	18.515
FBtr0340000	824	646.517	1.521571	6.615
FBtr0087390	427	249.758	286.610829	481.385
FBtr0070472	3021	2843.198	2.959781	56.591
FBtr0331752	4499	4321.198	26.896201	781.582
FBtr0070475	3174	2996.198	6.897631	138.979
FBtr0070474	3218	3040.198	1.067671	21.828
FBtr0302185	2166	1988.198	1.428845	19.104
FBtr0070471	4805	4627.198	11.846997	368.643
FBtr0112828	2903	2725.198	7.748171	141.996
FBtr0301966	3182	3004.198	1.233476	24.919
FBtr0070468	3055	2877.198	10.081419	195.061
FBtr0070476	2745	2567.198	0.706280	12.193
FBtr0070470	3110	2932.198	1.667251	32.876
FBtr0331751	4750	4572.198	0.855871	26.316
FBtr0070469	4244	4066.198	16.777802	458.779
FBtr0070467	2929	2751.198	0.453707	8.394
FBtr0331753	5004	4826.198	1.300791	42.217
FBtr0070466	2847	2669.198	2.602921	46.722
FBtr0070473	3091	2913.198	2.067605	40.506
FBtr0076265	1575	1397.198	55.556105	521.999
FBtr0331935	1030	852.198	0.196967	1.129
FBtr0088237	816	638.518	89.166111	382.871
FBtr0081705	1363	1185.198	0.000000	0.000
FBtr0088524	1299	1121.198	74.404798	561.000
FBtr0074540	843	665.502	23.454483	104.968
FBtr0074494	1357	1179.198	0.378316	3.000
FBtr0085714	3349	3171.198	130.908383	2791.711
FBtr0085713	3440	3262.198	1157.607669	25395.183
FBtr0076256	334	156.839	1.896252	2.000
FBtr0339552	1718	1540.198	11.723992	121.432
FBtr0078950	1533	1355.198	30.566767	278.568
FBtr0070990	1321	1143.198	1.189709	9.146
FBtr0100409	805	627.529	0.748529	3.159
FBtr0343330	706	528.577	97.534889	346.695
FBtr0304902	1617	1439.198	0.171582	1.661
FBtr0304901	2286	2108.198	0.023938	0.339
FBtr0078872	1228	1050.198	0.000000	0.000
FBtr0077839	2112	1934.198	8.345733	108.554
FBtr0077837	2331	2153.198	2.779374	40.245
FBtr0077838	2235	2057.198	9.300169	128.661
FBtr0077836	2325	2147.198	16.589264	239.540
FBtr0075133	4018	3840.198	0.457971	11.827
FBtr0332862	2190	2012.198	7.181178	97.173
FBtr0087988	1754	1576.198	162.622030	1723.732
FBtr0087987	1948	1770.198	349.390074	4159.221
FBtr0074688	1633	1455.198	49.969748	489.000
FBtr0086864	3503	3325.198	13.058272	292.000
FBtr0083361	1283	1105.198	0.000000	0.000
FBtr0392904	4164	3986.198	6.251581	167.582
FBtr0084588	2385	2207.198	67.847841	1007.064
FBtr0303161	2639	2461.198	39.788682	658.545
FBtr0079257	1918	1740.198	19.055773	223.000
FBtr0307341	906	728.472	0.046423	0.227
FBtr0084989	527	349.679	0.037416	0.088
FBtr0306309	750	572.559	0.779151	3.000
FBtr0344570	539	361.672	0.000000	0.000
FBtr0078090	1219	1041.198	37.133033	260.000
FBtr0087439	546	368.668	20.974343	52.000
FBtr0070960	2096	1918.198	0.200124	2.582
FBtr0302357	2296	2118.198	0.159850	2.277
FBtr0302356	2428	2250.198	0.141521	2.142
FBtr0340571	3830	3652.198	0.040712	1.000
FBtr0340572	3825	3647.198	0.040776	1.000
FBtr0080267	3305	3127.198	0.000000	0.000
FBtr0077141	787	609.540	0.000000	0.000
FBtr0306593	981	803.419	0.000000	0.000
FBtr0081719	1938	1760.198	66.993404	793.000
FBtr0071549	1655	1477.198	32.011704	318.000
FBtr0308832	1068	890.198	9.326972	55.835
FBtr0308833	2043	1865.198	31.005010	388.899
FBtr0074921	2263	2085.198	8.148755	114.266
FBtr0073011	1996	1818.198	0.163572	2.000
FBtr0112378	450	272.735	0.000000	0.000
FBtr0342602	1596	1418.198	0.266498	2.542
FBtr0080326	1217	1039.198	84.920465	593.458
FBtr0085405	675	497.589	188.871719	632.000
FBtr0339295	331	153.842	0.000000	0.000
FBtr0300316	205	33.777	0.000000	0.000
FBtr0300904	2130	1952.198	0.000000	0.000
FBtr0081633	2196	2018.198	0.000000	0.000
FBtr0300905	2052	1874.198	0.000000	0.000
FBtr0335279	1234	1056.198	0.665781	4.729
FBtr0335281	1199	1021.198	0.209041	1.436
FBtr0290216	733	555.566	0.013649	0.051
FBtr0335280	740	562.561	0.013682	0.052
FBtr0077120	1711	1533.198	20.094840	207.187
FBtr0081676	887	709.473	0.000000	0.000
FBtr0076639	2093	1915.198	0.155288	2.000
FBtr0079280	1148	970.198	0.000000	0.000
FBtr0304827	5797	5619.198	0.075677	2.860
FBtr0433494	6405	6227.198	0.103857	4.349
FBtr0333832	6581	6403.198	0.084923	3.657
FBtr0433497	5654	5476.198	0.094414	3.477
FBtr0333833	6118	5940.198	0.095084	3.798
FBtr0433496	5848	5670.198	0.068177	2.600
FBtr0304826	8410	8232.198	0.067981	3.763
FBtr0433495	8302	8124.198	0.069275	3.785
FBtr0433493	8251	8073.198	0.074551	4.047
FBtr0300808	2019	1841.198	0.000000	0.000
FBtr0300809	4061	3883.198	0.071984	1.880
FBtr0301700	4064	3886.198	0.071906	1.879
FBtr0072287	5108	4930.198	29.377509	974.000
FBtr0343633	2816	2638.198	27.294428	484.240
FBtr0074281	2640	2462.198	48.482948	802.771
FBtr0343632	2730	2552.198	2.500600	42.918
FBtr0074279	3898	3720.198	43.919366	1098.757
FBtr0074280	3895	3717.198	3.932915	98.313
FBtr0072238	1035	857.198	0.000000	0.000
FBtr0308073	1317	1139.198	1.310075	10.036
FBtr0082360	764	586.552	81.874148	322.948
FBtr0082361	1024	846.198	1.057116	6.016
FBtr0079938	1428	1250.198	2.735706	23.000
FBtr0077227	1279	1101.198	165.705282	1227.104
FBtr0091702	1278	1100.198	7.419768	54.896
FBtr0074882	2425	2247.198	15.850917	239.539
FBtr0332153	3588	3410.198	3.014353	69.128
FBtr0310476	2042	1864.198	7.274832	91.200
FBtr0100666	2416	2238.198	8.193489	123.324
FBtr0332726	2033	1855.198	4.633739	57.810
FBtr0080287	1089	911.198	16.555585	101.446
FBtr0309307	5887	5709.198	0.118494	4.549
FBtr0300898	5037	4859.198	0.074995	2.451
FBtr0080024	1050	872.198	7.194312	42.197
FBtr0077389	2263	2085.198	98.626872	1383.000
FBtr0290204	1958	1780.198	0.000000	0.000
FBtr0086689	848	670.498	22.523393	101.557
FBtr0306636	1574	1396.198	7.647408	71.803
FBtr0086687	1472	1294.198	34.150864	297.223
FBtr0086690	2195	2017.198	0.692338	9.392
FBtr0086686	1532	1354.198	1.137876	10.362
FBtr0340359	2225	2047.198	1.147758	15.801
FBtr0301148	981	803.419	70.062677	378.537
FBtr0086684	908	730.472	0.461479	2.267
FBtr0306637	2237	2059.198	1.079168	14.944
FBtr0301149	1514	1336.198	1.459465	13.114
FBtr0086600	1106	928.198	5.669231	35.387
FBtr0331978	1118	940.198	18.127369	114.613
FBtr0078769	621	443.631	4537.883808	13538.000
FBtr0070712	1878	1700.198	0.874623	10.000
FBtr0343263	1108	930.198	0.041987	0.263
FBtr0343264	928	750.467	0.048358	0.244
FBtr0072024	920	742.470	0.048662	0.243
FBtr0113111	979	801.419	0.046450	0.250
FBtr0333452	4664	4486.198	0.234669	7.080
FBtr0333450	3996	3818.198	0.143412	3.682
FBtr0333451	4043	3865.198	0.140038	3.640
FBtr0300831	4092	3914.198	0.136691	3.598
FBtr0076303	1640	1462.198	2.405660	23.655
FBtr0076302	1655	1477.198	1.634652	16.238
FBtr0076301	2049	1871.198	50.710042	638.107
FBtr0077098	1123	945.198	87.757911	557.813
FBtr0070552	1047	869.198	0.000000	0.000
FBtr0075818	1346	1168.198	27.367958	215.000
FBtr0088789	1908	1730.198	4.898910	57.000
FBtr0304960	503	325.694	0.000000	0.000
FBtr0075249	843	665.502	0.000000	0.000
FBtr0084104	1804	1626.198	220.833064	2415.000
FBtr0336911	2177	1999.198	8.355951	112.339
FBtr0088974	1597	1419.198	24.989767	238.498
FBtr0100360	4963	4785.198	0.497104	15.997
FBtr0110880	2920	2742.198	0.081072	1.495
FBtr0334105	2225	2047.198	0.169742	2.337
FBtr0301185	2946	2768.198	0.079974	1.489
FBtr0110881	4262	4084.198	2.901203	79.683
FBtr0336928	1138	960.198	0.000000	0.000
FBtr0072107	995	817.407	0.000000	0.000
FBtr0085786	2956	2778.198	13.684348	255.662
FBtr0085785	3082	2904.198	1.176566	22.979
FBtr0334549	2894	2716.198	1.573245	28.737
FBtr0334550	3020	2842.198	0.660396	12.622
FBtr0340191	4545	4367.198	9.495482	278.869
FBtr0073848	4477	4299.198	58.113387	1680.131
FBtr0078387	3371	3193.198	9.755197	209.479
FBtr0087487	2027	1849.198	16.726316	208.000
FBtr0083735	2688	2510.198	0.041572	0.702
FBtr0332539	2448	2270.198	0.046542	0.711
FBtr0077790	977	799.420	0.000000	0.000
FBtr0331440	941	763.466	0.000000	0.000
FBtr0331439	971	793.429	0.000000	0.000
FBtr0082634	1746	1568.198	19.059678	201.000
FBtr0079612	1320	1142.198	7.030282	54.000
FBtr0087980	1799	1621.198	0.025116	0.274
FBtr0087979	1558	1380.198	0.028737	0.267
FBtr0072044	1063	885.198	0.000000	0.000
FBtr0343206	1072	894.198	0.000000	0.000
FBtr0072043	1160	982.198	0.000000	0.000
FBtr0075225	1132	954.198	0.155841	1.000
FBtr0112489	446	268.740	9.340460	16.880
FBtr0339263	740	562.561	0.031640	0.120
FBtr0301018	2276	2098.198	1.771797	25.000
FBtr0302526	640	462.609	4.178783	13.000
FBtr0100009	3280	3102.198	4.937284	103.000
FBtr0089901	2338	2160.198	1.161463	16.872
FBtr0089902	1803	1625.198	0.508369	5.556
FBtr0300562	2617	2439.198	5.699033	93.482
FBtr0089900	2125	1947.198	0.401147	5.253
FBtr0089904	2355	2177.198	0.614658	8.999
FBtr0301521	2467	2289.198	0.924234	14.228
FBtr0089905	2568	2390.198	2.339817	37.609
FBtr0345390	5214	5036.198	0.900326	30.492
FBtr0331425	3556	3378.198	1.909355	43.376
FBtr0332155	4408	4230.198	1.866954	53.110
FBtr0075014	3541	3363.198	1.769582	40.022
FBtr0078874	603	425.642	0.000000	0.000
FBtr0083452	2975	2797.198	15.128020	284.567
FBtr0302317	2262	2084.198	21.577952	302.433
FBtr0333248	2543	2365.198	0.062349	0.992
FBtr0114524	2411	2233.198	0.067141	1.008
FBtr0273385	6171	5993.198	1.923564	77.526
FBtr0339307	6637	6459.198	1.608978	69.889
FBtr0273384	6439	6261.198	4.526399	190.586
FBtr0082117	3807	3629.198	6.136546	149.766
FBtr0082116	6303	6125.198	2.443853	100.664
FBtr0082118	4671	4493.198	4.423655	133.665
FBtr0085011	1569	1391.198	0.000000	0.000
FBtr0081174	4145	3967.198	0.306460	8.176
FBtr0081175	3934	3756.198	0.360167	9.098
FBtr0303241	4041	3863.198	0.699265	18.166
FBtr0081176	3893	3715.198	0.375075	9.371
FBtr0305129	2997	2819.198	8.457166	160.336
FBtr0339156	2994	2816.198	3.221926	61.018
FBtr0339157	2988	2810.198	2.057342	38.880
FBtr0071784	2049	1871.198	1.368916	17.226
FBtr0071785	1989	1811.198	67.058916	816.774
FBtr0089148	3050	2872.198	2.409304	46.536
FBtr0089147	2773	2595.198	2.200326	38.401
FBtr0089150	2762	2584.198	4.130920	71.788
FBtr0089146	2709	2531.198	5.168504	87.977
FBtr0308247	2614	2436.198	32.261672	528.541
FBtr0089149	2840	2662.198	3.282009	58.757
FBtr0302559	2531	2353.198	0.000000	0.000
FBtr0346506	2597	2419.198	0.000000	0.000
FBtr0302190	3048	2870.198	3.538889	68.306
FBtr0086145	3054	2876.198	7.635978	147.694
FBtr0306281	375	197.819	0.000000	0.000
FBtr0306280	392	214.804	0.000000	0.000
FBtr0306258	4812	4634.198	5.388181	167.918
FBtr0073119	3828	3650.198	56.538490	1387.843
FBtr0073120	4106	3928.198	47.670864	1259.291
FBtr0073118	4763	4585.198	63.073764	1944.852
FBtr0337055	3442	3264.198	17.240405	378.446
FBtr0333895	3491	3313.198	65.956440	1469.550
FBtr0337056	4046	3868.198	16.226656	422.102
FBtr0077442	1411	1233.198	6.511504	54.000
FBtr0076018	1266	1088.198	2.816938	20.614
FBtr0076017	963	785.440	8.971319	47.386
FBtr0339781	3357	3179.198	0.476032	10.177
FBtr0070778	3093	2915.198	0.777333	15.239
FBtr0344824	2804	2626.198	2.750957	48.584
FBtr0345292	830	652.509	272.909188	1197.525
FBtr0070983	837	659.507	22.895847	101.544
FBtr0070982	1100	922.198	1.820335	11.289
FBtr0070981	941	763.466	93.324867	479.145
FBtr0070980	854	676.492	4964.636786	22585.497
FBtr0307300	2919	2741.198	12.915247	238.080
FBtr0113024	3030	2852.198	1.152483	22.105
FBtr0332600	2913	2735.198	0.587969	10.815
FBtr0083414	2815	2637.198	18.877245	334.781
FBtr0337043	3789	3611.198	0.461975	11.219
FBtr0077516	1338	1160.198	0.000000	0.000
FBtr0112524	1274	1096.198	2.171021	16.004
FBtr0089233	3691	3513.198	4.768414	112.656
FBtr0334626	3376	3198.198	1.970254	42.375
FBtr0310651	3526	3348.198	10.038535	226.027
FBtr0089229	3501	3323.198	15.390352	343.941
FBtr0082920	981	803.419	0.000000	0.000
FBtr0077386	1734	1556.198	21.595535	226.000
FBtr0071106	2301	2123.198	0.000000	0.000
FBtr0070937	2201	2023.198	90.465416	1230.837
FBtr0070938	2487	2309.198	91.195289	1416.163
FBtr0070397	1267	1089.198	1.365254	10.000
FBtr0074346	819	641.518	0.000000	0.000
FBtr0071471	1606	1428.198	0.000000	0.000
FBtr0330316	1609	1431.198	0.000000	0.000
FBtr0074918	1253	1075.198	15.489948	112.000
FBtr0072124	2163	1985.198	22.022361	294.000
FBtr0071683	1189	1011.198	72.792963	495.000
FBtr0077403	1061	883.198	0.346674	2.059
FBtr0113021	1089	911.198	0.301786	1.849
FBtr0077402	1231	1053.198	0.191192	1.354
FBtr0077401	1011	833.198	0.488592	2.738
FBtr0300280	1584	1406.198	0.105748	1.000
FBtr0346378	3461	3283.198	0.704644	15.558
FBtr0074809	2896	2718.198	23.543235	430.355
FBtr0335137	3353	3175.198	0.893908	19.087
FBtr0346141	373	195.820	2.780175	3.661
FBtr0085611	272	94.879	36.578747	23.339
FBtr0074029	585	407.651	0.000000	0.000
FBtr0075388	1505	1327.198	0.092564	0.826
FBtr0343534	2295	2117.198	0.152683	2.174
FBtr0086001	1762	1584.198	0.187733	2.000
FBtr0321315	1239	1061.198	0.000000	0.000
FBtr0333037	2846	2668.198	2.384530	42.786
FBtr0075724	2737	2559.198	3.752854	64.587
FBtr0075723	2084	1906.198	1.297087	16.627
FBtr0342770	3744	3566.198	12.165096	291.743
FBtr0070420	3766	3588.198	88.001268	2123.464
FBtr0342771	3838	3660.198	4.704317	115.793
FBtr0333323	2883	2705.198	1.211540	22.040
FBtr0333322	2930	2752.198	1.023303	18.939
FBtr0074137	2347	2169.198	5.210697	76.011
FBtr0074135	2386	2208.198	50.574078	751.010
FBtr0308136	1697	1519.198	0.061242	0.626
FBtr0080237	698	520.580	0.000000	0.000
FBtr0300638	3446	3268.198	0.071849	1.579
FBtr0073729	466	288.723	71.082459	138.014
FBtr0084836	743	565.561	21.823238	83.000
FBtr0082430	1248	1070.198	1.892362	13.619
FBtr0335211	1142	964.198	17.177697	111.381
FBtr0076857	1307	1129.198	0.263378	2.000
FBtr0300424	902	724.472	1.231544	6.000
FBtr0083860	1793	1615.198	5.441426	59.104
FBtr0302327	1744	1566.198	126.570649	1333.089
FBtr0083861	1877	1699.198	13.722720	156.806
FBtr0083086	1479	1301.198	15.381223	134.590
FBtr0334589	2552	2374.198	3.378534	53.942
FBtr0091874	595	417.645	2.621733	7.363
FBtr0073935	992	814.411	0.000000	0.000
FBtr0073300	818	640.518	0.000000	0.000
FBtr0073299	2460	2282.198	0.000000	0.000
FBtr0088841	1522	1344.198	2.318520	20.958
FBtr0088842	1468	1290.198	55.277919	479.609
FBtr0345599	2094	1916.198	0.136843	1.763
FBtr0070422	1749	1571.198	0.211683	2.237
FBtr0342772	681	503.587	0.000000	0.000
FBtr0070421	1547	1369.198	0.108606	1.000
FBtr0333023	2495	2317.198	0.058834	0.917
FBtr0075579	1678	1500.198	0.107370	1.083
FBtr0072248	2815	2637.198	0.018781	0.333
FBtr0345620	2931	2753.198	0.018037	0.334
FBtr0072247	2800	2622.198	0.018882	0.333
FBtr0072253	1306	1128.198	0.381015	2.891
FBtr0343432	1090	912.198	28.878675	177.152
FBtr0073127	1478	1300.198	0.114170	0.998
FBtr0073128	1471	1293.198	0.115189	1.002
FBtr0079458	1541	1363.198	0.005807	0.053
FBtr0079460	1595	1417.198	1.114104	10.618
FBtr0079462	1526	1348.198	0.005846	0.053
FBtr0079461	1505	1327.198	0.005900	0.053
FBtr0079459	1585	1407.198	0.340614	3.223
FBtr0081997	1156	978.198	46.184860	303.813
FBtr0081996	1257	1079.198	4.166478	30.238
FBtr0336761	1233	1055.198	12.253310	86.949
FBtr0336637	3026	2848.198	0.057527	1.102
FBtr0300693	1964	1786.198	0.049957	0.600
FBtr0336636	3290	3112.198	0.090717	1.899
FBtr0071797	3770	3592.198	0.073437	1.774
FBtr0336638	1523	1345.198	0.069140	0.625
FBtr0087382	5033	4855.198	25.622042	836.566
FBtr0339998	5235	5057.198	3.504370	119.179
FBtr0301478	2790	2612.198	30.066878	528.170
FBtr0089521	2653	2475.198	6.610411	110.032
FBtr0306351	2221	2043.198	1.133093	15.569
FBtr0306350	2503	2325.198	2.304724	36.038
FBtr0301477	4782	4604.198	1.621041	50.191
FBtr0300224	1562	1384.198	0.023307	0.217
FBtr0114515	1508	1330.198	0.024027	0.215
FBtr0087406	329	151.843	0.000000	0.000
FBtr0072888	2130	1952.198	0.000000	0.000
FBtr0085859	1170	992.198	0.599490	4.000
FBtr0334894	6412	6234.198	48.553725	2035.555
FBtr0084460	6624	6446.198	7.605452	329.692
FBtr0304567	3987	3809.198	13.887876	355.753
FBtr0070907	2510	2332.198	152.904445	2398.088
FBtr0070906	2636	2458.198	0.841564	13.912
FBtr0305911	1961	1783.198	7.346967	88.102
FBtr0289953	2161	1983.198	7.954638	106.088
FBtr0305910	2015	1837.198	4.517252	55.810
FBtr0088312	1656	1478.198	0.372941	3.707
FBtr0088313	2297	2119.198	0.454519	6.477
FBtr0088311	2351	2173.198	0.406397	5.939
FBtr0304592	2591	2413.198	0.485331	7.876
FBtr0088882	1935	1757.198	80.563186	952.000
FBtr0079894	2382	2204.198	22.826365	338.351
FBtr0331635	2356	2178.198	6.219007	91.096
FBtr0345615	2623	2445.198	6.341883	104.283
FBtr0071338	3399	3221.198	225.926366	4894.000
FBtr0334508	4486	4308.198	0.020734	0.601
FBtr0085746	3506	3328.198	0.027103	0.607
FBtr0085085	1541	1363.198	40.782509	373.863
FBtr0085084	2075	1897.198	0.637781	8.137
FBtr0079304	905	727.472	0.000567	0.003
FBtr0079732	925	747.467	0.000000	0.000
FBtr0071108	3145	2967.198	3.258553	65.021
FBtr0340139	3231	3053.198	1.856973	38.128
FBtr0071107	3426	3248.198	48.032933	1049.207
FBtr0340138	4238	4060.198	2.732068	74.596
FBtr0309839	4403	4225.198	1.720692	48.891
FBtr0309836	4378	4200.198	1.876049	52.990
FBtr0309837	3952	3774.198	8.193858	207.966
FBtr0073144	4107	3929.198	168.611867	4455.246
FBtr0309838	4006	3828.198	4.696527	120.907
FBtr0075152	2917	2739.198	29.245821	538.725
FBtr0300092	607	429.641	0.024906	0.072
FBtr0073892	1096	918.198	0.000000	0.000
FBtr0343143	1534	1356.198	0.000000	0.000
FBtr0332630	1663	1485.198	5.099929	50.936
FBtr0332631	1364	1186.198	48.406412	386.135
FBtr0332632	5997	5819.198	16.751200	655.524
FBtr0301268	1587	1409.198	0.633140	6.000
FBtr0085909	2020	1842.198	0.403603	5.000
FBtr0080763	2304	2126.198	20.841690	298.000
FBtr0086733	1297	1119.198	28.699030	216.000
FBtr0087262	852	674.494	142.200731	645.000
FBtr0303232	702	524.580	1.417356	5.000
FBtr0344155	6716	6538.198	8.234304	362.047
FBtr0070316	6065	5887.198	32.343465	1280.486
FBtr0344279	6745	6567.198	0.067930	3.000
FBtr0076133	3030	2852.198	0.000000	0.000
FBtr0082259	2901	2723.198	46.393073	849.595
FBtr0079708	1718	1540.198	36.426803	377.292
FBtr0330181	847	669.499	0.116627	0.525
FBtr0074894	650	472.603	103.039083	327.475
FBtr0082726	2913	2735.198	3.176551	58.428
FBtr0331429	2603	2425.198	1.819918	29.681
FBtr0331428	2948	2770.198	5.973178	111.275
FBtr0082727	2606	2428.198	3.017266	49.269
FBtr0301219	3098	2920.198	4.651579	91.347
FBtr0088166	1239	1061.198	0.000000	0.000
FBtr0310646	1830	1652.198	1.976256	21.958
FBtr0073730	1370	1192.198	185.603991	1488.042
FBtr0079724	633	455.615	11.399307	34.927
FBtr0346454	899	721.472	1.761417	8.546
FBtr0100541	611	433.639	6301.661791	18376.527
FBtr0343865	1567	1389.198	0.000000	0.000
FBtr0079324	1294	1116.198	0.000000	0.000
FBtr0079598	1156	978.198	51.905036	341.441
FBtr0081220	1093	915.198	1.347212	8.291
FBtr0300823	1159	981.198	2.066621	13.636
FBtr0081221	1054	876.198	28.080776	165.459
FBtr0310645	979	801.419	12.513727	67.441
FBtr0081219	1084	906.198	1.669136	10.172
FBtr0075314	465	287.724	65.120134	126.000
FBtr0070136	2103	1925.198	12.973058	167.957
FBtr0070137	2193	2015.198	1.292846	17.520
FBtr0070135	2124	1946.198	4.025235	52.681
FBtr0076688	2391	2213.198	26.497945	394.377
FBtr0346546	2609	2431.198	1.798004	29.396
FBtr0302935	3103	2925.198	10.692616	210.339
FBtr0082329	3115	2937.198	8.893314	175.661
FBtr0344017	5279	5101.198	0.701351	24.060
FBtr0091678	6366	6188.198	8.198587	341.179
FBtr0344016	5395	5217.198	1.251807	43.919
FBtr0342985	4422	4244.198	8.144393	232.452
FBtr0071815	4360	4182.198	22.331481	628.061
FBtr0071816	4190	4012.198	5.374969	145.023
FBtr0071813	4216	4038.198	295.153536	8015.216
FBtr0342986	4124	3946.198	22.426905	595.152
FBtr0071814	4255	4077.198	7.771270	213.075
FBtr0083049	682	504.587	62.477051	212.000
FBtr0079593	751	573.558	2.471060	9.531
FBtr0332415	1011	833.198	6.600144	36.981
FBtr0345640	3934	3756.198	3.894735	98.380
FBtr0077562	3784	3606.198	62.950880	1526.620
FBtr0085387	5031	4853.198	7.624653	248.844
FBtr0085386	4880	4702.198	11.674251	369.156
FBtr0085614	355	177.829	9.427655	11.274
FBtr0303924	5093	4915.198	0.142630	4.714
FBtr0303923	5120	4942.198	0.098857	3.286
FBtr0300811	4420	4242.198	18.193317	519.018
FBtr0340626	2866	2688.198	0.055522	1.004
FBtr0340627	2995	2817.198	0.052412	0.993
FBtr0340628	2870	2692.198	0.055420	1.003
FBtr0087784	1976	1798.198	186.754855	2258.338
FBtr0332882	2246	2068.198	0.749896	10.430
FBtr0339391	1899	1721.198	22.655568	262.232
FBtr0084095	7188	7010.198	1.140914	53.785
FBtr0343807	7002	6824.198	0.525996	24.139
FBtr0343805	4551	4373.198	9.897800	291.083
FBtr0343806	4719	4541.198	15.652048	477.993
FBtr0086801	711	533.575	2.063436	7.404
FBtr0344145	6340	6162.198	0.003255	0.135
FBtr0100454	3868	3690.198	0.040297	1.000
FBtr0082255	6557	6379.198	0.033199	1.424
FBtr0082256	4226	4048.198	0.057885	1.576
FBtr0100455	2462	2284.198	0.000000	0.000
FBtr0088783	1907	1729.198	49.361409	574.000
FBtr0301333	1977	1799.198	0.041324	0.500
FBtr0332689	1974	1796.198	0.041395	0.500
FBtr0086107	5316	5138.198	53.742942	1857.000
FBtr0072159	694	516.583	1.439298	5.000
FBtr0076218	2574	2396.198	5.178594	83.448
FBtr0076219	2478	2300.198	41.604377	643.552
FBtr0113346	1241	1063.198	0.000000	0.000
FBtr0100083	570	392.656	0.000000	0.000
FBtr0079765	644	466.607	0.000000	0.000
FBtr0071734	1182	1004.198	0.000000	0.000
FBtr0071191	1056	878.198	11.731748	69.284
FBtr0345988	1286	1108.198	1.572070	11.716
FBtr0071902	1064	886.198	5.096389	30.372
